timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
32,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,46.324,51.04699,5.026,4.958471,48.545,55.59292,3.994,4.063115,-2.751,-0.69933975,0.0,-0.21471454,14.932,13.940769
97,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,48.25,51.05945,6.283,4.824589,51.172,54.93533,4.503,4.049124,-2.751,-0.59970456,0.0,-0.17815031,14.712,12.798359
98,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,51.266,51.25502,6.618,4.955993,52.941,54.798855,4.879,4.3474255,-1.397,-0.63391584,0.0,-0.15889172,14.492,12.416528
99,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,50.68,51.98867,6.45,4.733262,52.781,54.7995,4.423,4.3760943,-2.612,-0.6151738,0.0,-0.14197534,14.053,12.402627
100,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.842,52.183834,5.948,4.537677,51.869,54.866505,4.074,4.227387,-2.58,-0.6846661,0.0,-0.12968668,13.613,12.532356
101,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,50.931,52.307022,5.78,4.7981358,52.646,54.806015,3.887,4.2966175,-1.365,-0.6355445,0.0,-0.15231052,13.3935,12.763655
102,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,51.098,52.13045,6.031,4.904334,52.968,55.051014,3.86,4.3577123,-1.279,-0.5258285,0.0,-0.15328372,12.954,12.747527
103,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.926,51.73682,5.445,4.657565,51.467,55.161922,3.404,4.182908,-1.301,-0.6721988,0.0,-0.1844457,12.5145,12.461636
104,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,52.439,51.33757,5.78,4.627862,54.818,54.801815,3.967,4.1013145,-2.815,-0.6201822,0.0,-0.1734879,12.075,12.356535
105,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,51.182,51.025932,5.11,4.8970227,53.799,54.611423,3.887,4.131435,-2.815,-0.49391344,0.0,-0.17961064,11.6355,12.26617
106,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,52.606,51.13265,5.612,5.140232,54.577,54.030468,3.94,4.292495,-1.599,-0.42687443,0.0,-0.16339958,11.1965,12.091449
107,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,53.025,51.14389,6.115,5.4043036,55.032,53.270023,4.289,4.4911604,-1.599,-0.52920985,0.0,-0.166882,10.757,12.037998
108,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.088,50.90643,4.105,5.470868,50.716,52.74042,2.573,4.4514666,-1.461,-0.6224709,0.0,-0.1567811,10.757,12.146377
109,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,50.763,50.409584,4.188,5.314867,51.145,52.52124,1.796,4.266798,0.0,-0.6971631,0.0,-0.17276384,10.3175,11.903897
110,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,51.35,50.080315,0.0,5.155459,51.735,52.438385,1.635,4.0708933,0.0,-0.7093599,0.0,-0.1892839,10.3175,11.51126
111,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,56.627,49.915157,6.869,4.984853,55.193,52.45339,3.378,3.9097466,2.207,-0.6596405,0.0,-0.21066928,9.878,11.064187
112,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,54.784,49.81437,5.78,4.7747216,55.676,52.396233,3.404,3.7614193,0.0,-0.5929671,0.0,-0.22161934,9.878,10.654504
113,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,54.868,49.565876,6.199,4.574399,56.185,52.129765,3.806,3.6539736,-1.29,-0.53285766,0.0,-0.21679758,9.878,10.210812
114,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,54.952,49.183563,6.031,4.384632,56.158,51.623493,3.994,3.5800164,0.0,-0.5151831,0.0,-0.20080405,9.4385,9.740312
115,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,56.962,48.667553,6.785,4.24234,56.078,50.927216,3.538,3.5777721,0.0,-0.5625926,0.0,-0.16609296,9.4385,9.278139
116,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,55.036,48.272217,6.366,4.1566277,56.158,50.27644,4.128,3.6406446,0.0,-0.62845105,0.0,-0.12940781,9.4385,8.953577
117,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,57.046,47.905014,7.037,4.1104865,56.372,49.699142,3.806,3.7243838,0.0,-0.6101255,0.0,-0.10380423,9.2185,8.754352
118,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,54.784,47.501526,5.948,4.0411487,55.542,49.080837,3.94,3.7498808,0.0,-0.50129867,0.0,-0.10662473,8.999,8.652925
119,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,54.533,47.08886,5.864,3.9057658,55.542,48.762695,3.78,3.6505094,0.0,-0.4997264,0.0,-0.13024041,8.999,8.440619
120,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,54.449,46.895874,6.534,3.8173068,54.255,48.806347,3.914,3.5385065,0.0,-0.5527418,0.0,-0.15158665,8.7795,8.250299
121,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,53.779,46.86116,7.037,3.767633,54.148,48.77211,4.45,3.4393556,0.0,-0.5695782,0.0,-0.16348533,8.5595,8.115955
122,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,53.947,46.632988,6.618,3.7225075,54.014,48.332375,4.262,3.3748484,0.0,-0.58979654,0.0,-0.16152184,8.5595,7.9687443
123,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,51.015,46.18084,5.445,3.7209084,52.566,47.535683,4.048,3.3640985,0.0,-0.59230626,0.0,-0.15176448,8.3395,7.864004
124,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,49.674,45.604393,5.361,3.7013612,50.582,46.659378,3.619,3.3629143,0.0,-0.5972997,0.0,-0.14755957,8.12,7.708233
125,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.486,44.993893,0.0,3.628056,45.891,46.06049,1.93,3.3095205,0.0,-0.61228204,0.0,-0.14418735,8.12,7.7864437
126,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,48.585,44.45349,5.612,3.5153866,48.867,45.864475,3.672,3.2238061,0.0,-0.68301547,0.0,-0.13728794,7.9005,7.997689
127,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,48.418,44.065998,5.026,3.4866016,49.296,45.878193,2.975,3.172647,0.0,-0.7745964,0.0,-0.13255686,7.6805,8.264714
128,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.298,43.99184,0.0,3.5062556,43.184,45.921402,1.876,3.1498363,-1.471,-0.83788043,0.0,-0.13903889,7.6805,8.316893
129,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.905,44.18858,4.188,3.5470521,46.669,46.021214,2.573,3.1506045,0.0,-0.86780804,0.0,-0.1504537,7.4605,8.291121
130,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.654,44.269917,4.356,3.5932004,46.079,46.14361,2.654,3.1484892,0.0,-0.8474892,0.0,-0.1586424,7.241,8.262719
131,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.235,44.233753,5.026,3.553044,45.972,46.281948,3.431,3.1019025,0.0,-0.78872496,0.0,-0.15581465,7.0215,8.25844
132,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.978,43.9646,0.0,3.4311705,45.918,46.30305,2.681,3.0452838,-1.695,-0.77477676,0.0,-0.14378567,7.0215,8.177372
133,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,45.067,43.47008,4.356,3.307965,46.32,46.065735,3.27,3.0137868,0.0,-0.80918413,0.0,-0.13283801,7.0215,8.1047
134,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,44.062,42.947075,4.105,3.207521,45.06,45.718964,2.815,3.0036445,0.0,-0.8312646,0.0,-0.12321022,6.582,7.980168
135,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.643,42.60999,0.0,3.1249838,44.417,45.49642,2.573,3.009344,0.0,-0.8383439,0.0,-0.11304426,6.582,7.9984984
136,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.387,42.399147,4.356,3.0856757,44.015,45.404408,3.431,3.0475392,-1.258,-0.85572916,0.0,-0.10434525,6.582,8.120979
137,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.638,42.342762,0.0,3.0635786,44.283,45.48655,2.681,3.0755951,-1.365,-0.88088906,0.0,-0.10570893,6.1425,8.3545685
138,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.805,42.437263,4.44,3.0202198,44.176,45.677303,2.841,3.0647137,-2.612,-0.88618964,0.0,-0.116047435,6.1425,8.614249
139,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,44.229,42.79948,4.44,2.9653132,45.141,45.948452,3.056,3.0477743,0.0,-0.8957355,0.0,-0.12798889,5.923,8.838162
140,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.549,43.20406,0.0,2.9795973,43.506,46.196304,2.439,3.0737014,-1.621,-0.94896173,0.0,-0.13057245,5.7035,9.056627
141,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.308,43.67328,4.523,3.0407264,44.444,46.47454,3.351,3.1386936,0.0,-1.017982,0.0,-0.12598285,5.7035,9.126588
142,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.47,44.101738,0.0,3.144107,43.935,46.70031,2.949,3.2213292,-1.237,-1.0471748,0.0,-0.12497322,5.2635,9.188637
143,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.219,44.300495,0.0,3.2499244,43.452,46.90037,2.493,3.3078752,0.0,-1.0480099,0.0,-0.12447996,5.2635,9.27526
144,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.633,44.344334,0.0,3.3212252,43.238,47.127415,2.52,3.3750248,-1.226,-1.0206333,0.0,-0.12953219,4.8245,9.518983
145,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,40.963,44.53209,0.0,3.3749242,43.586,47.373642,2.466,3.4267702,-2.537,-0.97610354,0.0,-0.13680919,4.8245,9.772425
146,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,38.785,44.80377,0.0,3.4103315,40.101,47.611813,2.573,3.4343462,0.0,-0.95883554,0.0,-0.1419348,4.3845,10.034009
147,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.465,44.957558,0.0,3.4217455,43.452,47.833237,2.627,3.4338872,-1.589,-0.99559003,0.0,-0.1440572,4.3845,10.205803
148,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,41.716,44.958084,0.0,3.4099298,43.72,47.96726,2.681,3.408583,-1.258,-1.0336902,0.0,-0.14397913,3.9455,10.361809
149,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.889,44.849094,4.105,3.369229,43.854,48.047344,2.922,3.3748536,0.0,-1.0522503,0.0,-0.14847662,3.9455,10.45035
150,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,40.376,44.851013,0.0,3.3561647,42.085,48.10159,2.332,3.3508077,-2.527,-1.0589844,0.0,-0.15436228,3.5055,10.611507
151,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.638,44.97442,4.356,3.4068267,43.318,48.142094,3.109,3.3505588,0.0,-1.0862439,0.0,-0.15548508,3.286,10.761707
152,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.811,45.12082,4.523,3.4792879,44.632,48.254734,2.975,3.3599694,0.0,-1.1142331,0.0,-0.14948237,3.0665,11.032767
153,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.135,45.262836,0.0,3.5454514,43.908,48.345085,2.681,3.3641086,-1.333,-1.093831,0.0,-0.13939407,3.0665,11.4739485
154,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,42.973,45.411953,0.0,3.6232448,44.953,48.513874,2.305,3.3756757,-1.237,-1.1064512,0.0,-0.12767604,2.627,11.817993
155,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.894,45.569405,0.0,3.7557626,44.873,48.797066,2.332,3.4020576,0.0,-1.2148783,0.0,-0.11618392,2.627,12.137001
156,ETTm2,Autoformer,dishts,96,168,1.0,2023,avg,False,legacy,43.057,45.619675,0.0,3.855014,44.31,49.09157,2.118,3.449926,0.0,-1.3293473,0.0,-0.11046453,2.1875,12.331001
