timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
43,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,46.324,46.26164,5.026,3.721869,48.545,49.25946,3.994,3.5083625,-2.751,-2.8279555,0.0,-0.45628396,14.932,15.562693
97,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,48.25,46.351704,6.283,3.9030423,51.172,49.12959,4.503,3.652323,-2.751,-2.8261178,0.0,-0.49289474,14.712,15.083296
98,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,51.266,46.56616,6.618,4.107569,52.941,49.47911,4.879,3.8050654,-1.397,-2.8082912,0.0,-0.52598095,14.492,14.718082
99,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,50.68,46.77234,6.45,4.1951838,52.781,49.90795,4.423,3.8838482,-2.612,-2.8312728,0.0,-0.53627086,14.053,14.470739
100,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.842,46.90036,5.948,4.255299,51.869,50.470093,4.074,3.9320416,-2.58,-2.8984005,0.0,-0.5129047,13.613,14.238829
101,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,50.931,47.35059,5.78,4.5780606,52.646,50.822433,3.887,4.18145,-1.365,-2.9819741,0.0,-0.51542544,13.3935,13.976895
102,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,51.098,47.62232,6.031,4.7203016,52.968,50.71499,3.86,4.3515387,-1.279,-2.9924102,0.0,-0.5487826,12.954,13.643261
103,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.926,48.037315,5.445,4.836246,51.467,50.881184,3.404,4.5251164,-1.301,-3.1362529,0.0,-0.56480527,12.5145,13.479333
104,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,52.439,48.111713,5.78,4.8023176,54.818,50.72774,3.967,4.6078606,-2.815,-3.2394257,0.0,-0.57917297,12.075,13.372025
105,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,51.182,47.53153,5.11,4.5038023,53.799,50.553703,3.887,4.4044585,-2.815,-3.3026943,0.0,-0.5808896,11.6355,13.229658
106,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,52.606,47.070606,5.612,4.3670874,54.577,50.338486,3.94,4.3358994,-1.599,-3.374306,0.0,-0.5701037,11.1965,12.805752
107,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,53.025,46.733326,6.115,4.378463,55.032,50.195957,4.289,4.3266797,-1.599,-3.3378792,0.0,-0.5640199,10.757,12.46042
108,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,49.088,46.516087,4.105,4.3468037,50.716,49.935085,2.573,4.199788,-1.461,-3.230422,0.0,-0.5509725,10.757,12.24368
109,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,50.763,46.292526,4.188,4.2243786,51.145,49.43115,1.796,4.001719,0.0,-3.1283941,0.0,-0.557258,10.3175,12.22109
110,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,51.35,46.24063,0.0,4.2175694,51.735,49.02787,1.635,3.9351811,0.0,-3.1196868,0.0,-0.5703218,10.3175,12.366327
111,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,56.627,46.32631,6.869,4.345442,55.193,49.027515,3.378,3.9641266,2.207,-3.1232953,0.0,-0.5818039,9.878,12.532837
112,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,54.784,46.372868,5.78,4.5540895,55.676,49.190254,3.404,4.002774,0.0,-3.121896,0.0,-0.5784642,9.878,12.6961565
113,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,54.868,46.391663,6.199,4.793219,56.185,49.48002,3.806,4.04264,-1.29,-3.1133895,0.0,-0.5609422,9.878,12.694973
114,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,54.952,46.22538,6.031,4.883694,56.158,49.63902,3.994,4.0055013,0.0,-3.0824635,0.0,-0.54590344,9.4385,12.593427
115,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,56.962,45.888638,6.785,4.92542,56.078,49.678223,3.538,3.9855318,0.0,-3.0735762,0.0,-0.53179675,9.4385,12.529675
116,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,55.036,45.321117,6.366,4.9158177,56.158,49.540264,4.128,3.9550066,0.0,-3.104908,0.0,-0.5086019,9.4385,12.71625
117,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,57.046,44.381744,7.037,4.595794,56.372,48.99778,3.806,3.749457,0.0,-3.11018,0.0,-0.46779677,9.2185,13.0670805
118,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,54.784,43.59791,5.948,4.002316,55.542,47.836052,3.94,3.410068,0.0,-2.8772984,0.0,-0.43272242,8.999,13.407931
119,ETTm2,Autoformer,dishts,96,24,0.0,2023,avg,False,legacy,54.533,43.25711,5.864,3.0841947,55.542,46.552086,3.78,3.1936634,0.0,-3.0276697,0.0,-0.4913828,8.999,13.318857
