timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
122,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,53.947,43.806328,6.618,5.3141804,54.014,46.908413,4.262,3.1311057,0.0,-1.6759909,0.0,-0.58222026,8.5595,8.637515
123,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,51.015,43.853607,5.445,5.1634836,52.566,46.290337,4.048,3.013593,0.0,-1.5114015,0.0,-0.56544733,8.3395,8.369044
124,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,49.674,44.094276,5.361,5.0052114,50.582,45.692104,3.619,2.899168,0.0,-1.3435733,0.0,-0.55231583,8.12,7.8107185
125,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,45.486,44.02799,0.0,4.879788,45.891,45.303722,1.93,2.8088267,0.0,-1.2936978,0.0,-0.5488272,8.12,7.251114
126,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,48.585,43.583843,5.612,4.765275,48.867,44.977787,3.672,2.721202,0.0,-1.3009307,0.0,-0.551878,7.9005,6.7350154
127,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,48.418,43.03177,5.026,4.671978,49.296,44.6449,2.975,2.6609118,0.0,-1.2998412,0.0,-0.55780566,7.6805,6.010621
128,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,41.298,42.602695,0.0,4.7036676,43.184,44.458702,1.876,2.6639946,-1.471,-1.2462958,0.0,-0.5579796,7.6805,5.2455983
129,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,45.905,42.403442,4.188,4.8289948,46.669,44.48052,2.573,2.6959927,0.0,-1.1721334,0.0,-0.5513614,7.4605,4.650259
130,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,45.654,42.517597,4.356,4.9057903,46.079,44.5675,2.654,2.7217557,0.0,-1.114519,0.0,-0.55792516,7.241,4.2127094
131,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,45.235,42.65098,5.026,4.911051,45.972,44.65562,3.431,2.769492,0.0,-1.1788837,0.0,-0.57732403,7.0215,4.056558
132,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,43.978,42.754757,0.0,4.8850236,45.918,44.70911,2.681,2.8244476,-1.695,-1.2556722,0.0,-0.6005596,7.0215,4.194677
133,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,45.067,42.677086,4.356,4.7974763,46.32,44.79721,3.27,2.877501,0.0,-1.3032197,0.0,-0.61806035,7.0215,4.39976
134,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,44.062,42.40363,4.105,4.6992817,45.06,45.016945,2.815,2.909098,0.0,-1.365564,0.0,-0.6252352,6.582,4.5325136
135,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,43.643,42.271584,0.0,4.6639585,44.417,45.459846,2.573,2.9134264,0.0,-1.4650841,0.0,-0.6337653,6.582,4.663329
136,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.387,42.616882,4.356,4.6554775,44.015,46.057625,3.431,2.8419452,-1.258,-1.6830286,0.0,-0.6442156,6.582,4.7395587
137,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.638,42.985012,0.0,4.537635,44.283,46.238853,2.681,2.7729077,-1.365,-1.8520489,0.0,-0.63474923,6.1425,5.049475
138,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.805,43.021915,4.44,4.4875917,44.176,46.154892,2.841,2.7666867,-2.612,-1.9287369,0.0,-0.6209619,6.1425,5.57683
139,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,44.229,43.012398,4.44,4.5200324,45.141,46.1335,3.056,2.7796137,0.0,-1.9610007,0.0,-0.6124295,5.923,5.9369583
140,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,41.549,43.185917,0.0,4.598837,43.506,46.260635,2.439,2.8250134,-1.621,-1.9832854,0.0,-0.6072036,5.7035,6.1141357
141,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,43.308,43.40034,4.523,4.6270227,44.444,46.475548,3.351,2.8730695,0.0,-1.9839764,0.0,-0.5973842,5.7035,6.1647043
142,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.47,43.542,0.0,4.632618,43.935,46.627277,2.949,2.9437115,-1.237,-1.9475931,0.0,-0.5932176,5.2635,6.466588
143,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.219,43.604073,0.0,4.59564,43.452,46.54091,2.493,2.995996,0.0,-1.9694465,0.0,-0.60357445,5.2635,7.1423225
144,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,41.633,43.390175,0.0,4.5719438,43.238,46.54217,2.52,3.0868173,-1.226,-2.2857168,0.0,-0.62574,4.8245,7.8598948
145,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,40.963,43.251884,0.0,4.613777,43.586,46.791798,2.466,3.2291954,-2.537,-2.7655833,0.0,-0.6485947,4.8245,8.629838
146,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,38.785,43.4152,0.0,4.696562,40.101,47.282112,2.573,3.401157,0.0,-3.092262,0.0,-0.67155796,4.3845,9.441921
147,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,41.465,44.012928,0.0,4.767685,43.452,47.80626,2.627,3.5639944,-1.589,-3.090119,0.0,-0.6991386,4.3845,10.250954
148,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,41.716,44.58879,0.0,4.8587446,43.72,48.39032,2.681,3.748311,-1.258,-3.0321245,0.0,-0.71540874,3.9455,11.087571
149,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.889,44.873367,4.105,4.9590683,43.854,48.90371,2.922,3.9449873,0.0,-3.0934505,0.0,-0.7180161,3.9455,12.056478
150,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,40.376,44.823517,0.0,5.071514,42.085,49.22246,2.332,4.143628,-2.527,-3.307433,0.0,-0.70300025,3.5055,13.161445
151,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.638,44.877495,4.356,5.2205687,43.318,49.458958,3.109,4.311323,0.0,-3.4969835,0.0,-0.6834471,3.286,14.367681
152,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,43.811,45.52545,4.523,5.4013324,44.632,49.81343,2.975,4.370177,0.0,-3.347627,0.0,-0.6800013,3.0665,15.493826
153,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.135,46.18764,0.0,5.414873,43.908,50.195652,2.681,4.26495,-1.333,-2.983376,0.0,-0.65764207,3.0665,16.51903
154,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,42.973,46.366188,0.0,5.456048,44.953,50.65512,2.305,4.1647425,-1.237,-3.0172262,0.0,-0.6206981,2.627,17.411865
155,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,43.894,46.20551,0.0,5.5598555,44.873,51.18977,2.332,4.1377335,0.0,-3.415485,0.0,-0.5991006,2.627,18.323696
156,ETTm2,Autoformer,dishts,96,96,0.1,2023,avg,False,legacy,43.057,46.12846,0.0,5.7326336,44.31,51.76256,2.118,4.2219157,0.0,-3.6170459,0.0,-0.5970655,2.1875,19.34185
