timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
34,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,12.324,15.137476,3.014,2.961371,9.026,12.595339,1.564,1.581529,2.985,3.4050977,0.579,0.78367794,2.251,3.552156
35,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,13.463,15.282311,3.617,2.9982007,10.056,12.582337,2.061,1.6094108,2.985,3.4268796,0.548,0.77065456,2.04,3.5317287
36,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,12.994,15.187052,3.014,2.9324896,9.808,11.977875,1.706,1.5651934,3.137,3.5539188,0.64,0.77799284,2.181,3.499818
37,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,12.123,15.340788,2.478,2.829614,9.239,11.690046,1.386,1.4698908,3.168,3.7163723,0.67,0.79161125,2.392,3.503301
38,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,12.056,14.518718,1.808,2.7096696,8.351,10.544836,0.924,1.3836462,3.411,3.8200188,0.579,0.7944844,1.688,3.5274847
39,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,14.2,11.884398,3.215,2.6056988,10.199,7.583721,1.279,1.3295238,4.142,3.8715482,0.64,0.79300153,1.548,3.5622969
40,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,13.195,9.077943,3.215,2.5196388,7.853,4.7737746,1.315,1.2936002,4.721,3.8711376,0.853,0.7766422,1.899,3.5641975
41,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,-0.067,4.3983383,2.21,2.527197,-4.264,-0.03589058,1.741,1.3119309,4.082,3.8380735,0.822,0.7671506,2.673,3.6018982
42,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,-5.961,-0.100785255,3.282,2.551166,-10.234,-4.473426,2.097,1.3372707,3.838,3.7405667,0.853,0.76796246,2.884,3.6381736
43,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,-7.368,-4.2456055,2.947,2.6507835,-11.265,-8.518354,2.061,1.4240384,4.082,3.604292,0.761,0.7658817,3.799,3.686183
44,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,-9.645,-6.5013323,2.679,2.7456286,-13.148,-10.794327,1.741,1.5023482,3.533,3.5018008,0.792,0.7735733,2.955,3.755072
45,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,-13.53,-6.7076654,5.157,2.7955203,-17.234,-11.029617,3.802,1.5434625,3.411,3.4682348,0.822,0.788318,3.377,3.8213751
46,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,-9.444,-4.1919594,3.751,2.8008366,-12.473,-8.313249,2.807,1.5604484,3.442,3.5672383,0.822,0.8055165,4.432,3.8581543
47,ETTh1,Autoformer,dishts,24,24,0.0,2023,uni,False,none,1.741,-1.1066809,2.478,2.85098,-1.67,-5.1602373,1.315,1.6210479,3.564,3.578316,1.066,0.85516065,3.869,3.875042
