timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
25,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,50.763,,5.026,,53.183,,3.833,,-2.441,,0.0,,6.582,
26,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,50.177,,4.775,,52.646,,3.538,,-2.473,,0.0,,6.582,
27,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.318,,0.0,,49.564,,2.868,,-3.966,,-1.301,,6.582,
28,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.046,,0.0,,44.095,,0.0,,-2.74,,-1.226,,6.582,
29,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,39.706,,0.0,,42.514,,0.0,,-2.697,,0.0,,6.582,
30,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.879,,0.0,,43.747,,1.528,,-2.697,,0.0,,6.582,
31,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,46.324,48.469624,5.026,3.2267747,48.545,50.78889,3.994,3.813473,-2.751,-3.0463433,0.0,-0.60726905,14.932,15.062698
97,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,48.25,48.177185,6.283,2.9268854,51.172,50.488544,4.503,3.5071344,-2.751,-3.0654259,0.0,-0.6274547,14.712,14.692137
98,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,51.266,47.913734,6.618,2.8664737,52.941,50.218903,4.879,3.428316,-1.397,-2.942989,0.0,-0.6512638,14.492,14.141823
99,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,50.68,47.774216,6.45,3.040325,52.781,50.044506,4.423,3.4165022,-2.612,-2.9488356,0.0,-0.65354806,14.053,13.67186
100,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.842,47.683895,5.948,3.1289659,51.869,49.97975,4.074,3.377115,-2.58,-3.0178359,0.0,-0.6374862,13.613,13.469783
101,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,50.931,47.482082,5.78,3.0673156,52.646,49.98913,3.887,3.3208036,-1.365,-3.00316,0.0,-0.6321477,13.3935,13.452578
102,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,51.098,47.169586,6.031,2.9340296,52.968,49.900467,3.86,3.2950308,-1.279,-2.9556115,0.0,-0.64641666,12.954,13.347418
103,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.926,47.17865,5.445,2.73968,51.467,49.90261,3.404,3.1819654,-1.301,-3.022874,0.0,-0.65766364,12.5145,13.321385
104,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,52.439,47.327164,5.78,2.9362993,54.818,49.79661,3.967,3.1444974,-2.815,-2.9649992,0.0,-0.6566333,12.075,13.407638
105,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,51.182,47.566635,5.11,3.1231172,53.799,50.11507,3.887,3.1820524,-2.815,-2.864194,0.0,-0.67314726,11.6355,13.528682
106,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,52.606,48.060852,5.612,3.354194,54.577,50.57522,3.94,3.2778473,-1.599,-2.7026308,0.0,-0.66629297,11.1965,13.62182
107,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,53.025,48.59806,6.115,3.646302,55.032,51.106052,4.289,3.3980706,-1.599,-2.6831498,0.0,-0.68220335,10.757,13.456988
108,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.088,49.02675,4.105,3.9649808,50.716,51.692547,2.573,3.6013923,-1.461,-2.699989,0.0,-0.70130104,10.757,13.092155
109,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,50.763,49.14691,4.188,3.9220808,51.145,51.99552,1.796,3.714348,0.0,-2.6735692,0.0,-0.7028046,10.3175,12.943831
110,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,51.35,49.05847,0.0,3.7886467,51.735,51.991127,1.635,3.6854267,0.0,-2.6184049,0.0,-0.6913016,10.3175,12.868927
111,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,56.627,48.95506,6.869,3.724292,55.193,51.906197,3.378,3.6203609,2.207,-2.5473394,0.0,-0.67584586,9.878,12.66557
112,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,54.784,48.962906,5.78,3.8092742,55.676,52.044445,3.404,3.668013,0.0,-2.4598534,0.0,-0.6687385,9.878,12.349882
113,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,54.868,49.023846,6.199,3.8856423,56.185,52.28751,3.806,3.7474988,-1.29,-2.3633444,0.0,-0.66938776,9.878,11.97612
114,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,54.952,48.969982,6.031,3.7704203,56.158,52.280895,3.994,3.6993763,0.0,-2.3329055,0.0,-0.67697865,9.4385,11.617105
115,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,56.962,48.66574,6.785,3.693435,56.078,52.050716,3.538,3.7076435,0.0,-2.3522007,0.0,-0.68395555,9.4385,11.380638
116,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,55.036,48.64961,6.366,3.7748313,56.158,51.79048,4.128,3.7530591,0.0,-2.240735,0.0,-0.6771533,9.4385,11.3104515
117,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,57.046,48.44416,7.037,3.616624,56.372,51.414192,3.806,3.5823362,0.0,-2.3171005,0.0,-0.6582667,9.2185,11.215065
118,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,54.784,48.192444,5.948,3.5131238,55.542,51.087837,3.94,3.5107005,0.0,-2.2810555,0.0,-0.6591682,8.999,10.914087
119,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,54.533,48.25112,5.864,3.6528356,55.542,50.85629,3.78,3.625346,0.0,-2.2031362,0.0,-0.64618987,8.999,10.586897
120,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,54.449,48.204605,6.534,3.7520118,54.255,50.75517,3.914,3.7976246,0.0,-2.149394,0.0,-0.62307763,8.7795,10.431452
121,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,53.779,47.65364,7.037,3.7605953,54.148,50.162025,4.45,3.855131,0.0,-1.9841857,0.0,-0.60865486,8.5595,9.842413
122,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,53.947,46.932774,6.618,3.479711,54.014,49.476593,4.262,3.7004974,0.0,-1.9839566,0.0,-0.6096018,8.5595,9.438812
123,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,51.015,46.355865,5.445,3.2514014,52.566,48.949745,4.048,3.5510945,0.0,-2.0972965,0.0,-0.6147333,8.3395,9.158822
124,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,49.674,46.016113,5.361,3.2058244,50.582,48.59513,3.619,3.472198,0.0,-2.1806858,0.0,-0.6165248,8.12,8.937607
125,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.486,45.81099,0.0,3.284024,45.891,48.401066,1.93,3.4614754,0.0,-2.2440844,0.0,-0.6120116,8.12,8.749358
126,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,48.585,45.663364,5.612,3.3870797,48.867,48.29365,3.672,3.5287676,0.0,-2.2938387,0.0,-0.60771626,7.9005,8.66058
127,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,48.418,45.588043,5.026,3.5648143,49.296,48.14929,2.975,3.6525712,0.0,-2.240558,0.0,-0.60787123,7.6805,8.437032
128,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.298,45.309895,0.0,3.638061,43.184,47.765125,1.876,3.7143118,-1.471,-2.123359,0.0,-0.6018077,7.6805,8.101191
129,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.905,44.644314,4.188,3.3461723,46.669,47.003693,2.573,3.4404924,0.0,-1.954743,0.0,-0.58878374,7.4605,7.8682365
130,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.654,43.992252,4.356,2.8947248,46.079,46.23974,2.654,3.030943,0.0,-1.9105731,0.0,-0.5855067,7.241,7.811149
131,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.235,43.6407,5.026,2.6461813,45.972,45.75471,3.431,2.8026395,0.0,-1.8670232,0.0,-0.58919454,7.0215,7.302603
132,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,43.978,43.64784,0.0,2.6043863,45.918,45.755722,2.681,2.8665767,-1.695,-1.8986443,0.0,-0.61034346,7.0215,7.0470243
133,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,45.067,43.497154,4.356,2.602851,46.32,45.55296,3.27,2.9001703,0.0,-1.9570252,0.0,-0.62526006,7.0215,6.8413696
134,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,44.062,43.275642,4.105,2.5803123,45.06,45.258945,2.815,2.8692067,0.0,-1.9478718,0.0,-0.63665557,6.582,6.6091537
135,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,43.643,43.122692,0.0,2.4813313,44.417,44.98299,2.573,2.7649581,0.0,-1.9032099,0.0,-0.6441409,6.582,6.3874407
136,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.387,42.84598,4.356,2.3525338,44.015,44.658596,3.431,2.699239,-1.258,-1.9474521,0.0,-0.6341862,6.582,6.184162
137,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.638,42.62372,0.0,2.3652792,44.283,44.349728,2.681,2.7159803,-1.365,-2.0667672,0.0,-0.6184134,6.1425,6.0719957
138,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.805,42.516384,4.44,2.4974358,44.176,44.48972,2.841,2.8386877,-2.612,-2.2038407,0.0,-0.6154943,6.1425,6.2003164
139,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,44.229,42.74462,4.44,2.630095,45.141,44.749588,3.056,3.0365171,0.0,-2.2195415,0.0,-0.62966955,5.923,6.349614
140,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.549,43.000256,0.0,2.9838848,43.506,45.17341,2.439,3.3330932,-1.621,-2.2370021,0.0,-0.63844043,5.7035,6.6966352
141,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,43.308,43.18202,4.523,3.470168,44.444,45.59669,3.351,3.750677,0.0,-2.1382318,0.0,-0.65680164,5.7035,6.719758
142,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.47,43.8932,0.0,4.0443277,43.935,46.18722,2.949,4.1348853,-1.237,-2.073302,0.0,-0.6754921,5.2635,6.6369824
143,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.219,44.56595,0.0,4.2893047,43.452,46.56197,2.493,4.3001966,0.0,-2.0158625,0.0,-0.683721,5.2635,6.5497885
144,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.633,44.462383,0.0,4.1668754,43.238,46.36112,2.52,4.26178,-1.226,-1.9802252,0.0,-0.6804689,4.8245,6.4939165
145,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.963,43.989326,0.0,3.8173327,43.586,45.7903,2.466,4.1313787,-2.537,-2.011464,0.0,-0.67182046,4.8245,6.538389
146,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,38.785,43.598804,0.0,3.640488,40.101,45.46869,2.573,4.097045,0.0,-2.1467564,0.0,-0.6690281,4.3845,6.717559
147,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.465,43.66694,0.0,3.6773612,43.452,45.69115,2.627,4.1372075,-1.589,-2.2634206,0.0,-0.6625045,4.3845,7.1986666
148,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,41.716,43.45584,0.0,3.5663145,43.72,45.559826,2.681,4.081938,-1.258,-2.4207537,0.0,-0.67182255,3.9455,8.021474
149,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,42.889,42.95576,4.105,3.313332,43.854,45.295753,2.922,3.933809,0.0,-2.4200325,0.0,-0.69495547,3.9455,8.486375
150,ETTm2,Autoformer,dishts,96,96,0.5,2024,avg,False,paper-phi-only,40.376,42.467403,0.0,3.123835,42.085,44.972557,2.332,3.7365878,-2.527,-2.3343723,0.0,-0.66832584,3.5055,8.415166
