timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
41,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.324,43.60506,5.026,1.0343082,48.545,51.475883,3.994,2.0176866,-2.751,-4.288865,0.0,-1.8749744,14.932,14.412239
97,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,48.25,45.37933,6.283,1.8552929,51.172,51.907925,4.503,2.3013902,-2.751,-3.9337654,0.0,-1.7500734,14.712,14.360197
98,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,51.266,48.129723,6.618,3.1895475,52.941,52.436676,4.879,2.9667954,-1.397,-3.5971737,0.0,-1.6960981,14.492,14.70859
99,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,50.68,49.999725,6.45,4.2805395,52.781,52.38708,4.423,3.408211,-2.612,-3.2276285,0.0,-1.5780107,14.053,14.825684
100,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.842,49.74523,5.948,4.0610743,51.869,51.93493,4.074,3.2640557,-2.58,-2.9296865,0.0,-1.3450888,13.613,13.9129505
101,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,50.931,48.152073,5.78,3.0779433,52.646,51.232258,3.887,2.783226,-1.365,-2.664559,0.0,-1.1874863,13.3935,12.659237
102,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,51.098,46.270664,6.031,1.7042371,52.968,50.859623,3.86,2.222486,-1.279,-2.5405345,0.0,-1.1290367,12.954,11.475399
103,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.926,46.396244,5.445,1.5975674,51.467,51.342854,3.404,2.2440248,-1.301,-2.744828,0.0,-1.0969751,12.5145,11.2121105
104,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,52.439,46.81286,5.78,1.706609,54.818,51.419476,3.967,2.2124836,-2.815,-3.037945,0.0,-1.0537951,12.075,11.566896
105,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,51.182,45.559776,5.11,1.22943,53.799,51.133324,3.887,1.9606547,-2.815,-3.11959,0.0,-1.11599,11.6355,12.025293
106,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,52.606,44.98052,5.612,1.0804026,54.577,50.82393,3.94,1.9579911,-1.599,-3.097516,0.0,-1.0778253,11.1965,12.278431
107,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,53.025,45.142742,6.115,1.235424,55.032,50.919384,4.289,1.9862957,-1.599,-2.979164,0.0,-0.9942905,10.757,12.167921
108,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.088,45.94948,4.105,1.551218,50.716,51.36776,2.573,2.174777,-1.461,-2.9663386,0.0,-0.95713425,10.757,12.049917
109,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,50.763,45.933247,4.188,1.595478,51.145,51.699715,1.796,2.1516795,0.0,-3.0760572,0.0,-0.8920535,10.3175,11.85102
110,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,51.35,45.854378,0.0,1.6062508,51.735,51.71072,1.635,2.0658722,0.0,-3.1559496,0.0,-0.8290607,10.3175,11.647965
111,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,56.627,45.684772,6.869,1.512562,55.193,51.567184,3.378,1.9684656,2.207,-3.14857,0.0,-0.74097604,9.878,11.536924
112,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,54.784,45.87537,5.78,1.5083022,55.676,51.663998,3.404,1.990567,0.0,-3.134521,0.0,-0.65719557,9.878,11.637303
113,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,54.868,46.099903,6.199,1.4069781,56.185,51.712368,3.806,2.0306442,-1.29,-3.0856166,0.0,-0.5684367,9.878,11.448941
114,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,54.952,46.960186,6.031,1.6657131,56.158,51.992928,3.994,2.2542193,0.0,-2.9039972,0.0,-0.4765827,9.4385,11.270384
115,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,56.962,47.60946,6.785,1.9129171,56.078,52.123302,3.538,2.5025287,0.0,-2.7307403,0.0,-0.43416277,9.4385,11.176027
116,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,55.036,47.094845,6.366,1.6373665,56.158,51.97388,4.128,2.478106,0.0,-2.6788533,0.0,-0.4041272,9.4385,11.065168
117,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,57.046,46.45512,7.037,1.3778889,56.372,51.630062,3.806,2.3695893,0.0,-2.6631608,0.0,-0.41632864,9.2185,10.802599
118,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,54.784,46.215473,5.948,1.3558614,55.542,51.0616,3.94,2.360335,0.0,-2.6275542,0.0,-0.5058049,8.999,10.540642
119,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,54.533,47.04634,5.864,1.9071743,55.542,51.056854,3.78,2.6493664,0.0,-2.6225111,0.0,-0.49958447,8.999,10.767829
120,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,54.449,47.46014,6.534,2.3002903,54.255,51.06993,3.914,2.8606608,0.0,-2.582757,0.0,-0.48194304,8.7795,10.866793
121,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,53.779,47.261658,7.037,2.369113,54.148,50.767235,4.45,2.9373176,0.0,-2.551813,0.0,-0.47906733,8.5595,10.711737
122,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,53.947,47.15828,6.618,2.5394294,54.014,50.040707,4.262,3.0322526,0.0,-2.513226,0.0,-0.4744068,8.5595,10.608279
123,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,51.015,47.18541,5.445,2.796987,52.566,49.02937,4.048,3.1201544,0.0,-2.4169958,0.0,-0.46307206,8.3395,10.269066
124,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,49.674,47.227524,5.361,2.9886854,50.582,48.28685,3.619,3.117068,0.0,-2.3565056,0.0,-0.36336625,8.12,9.836973
125,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.486,46.239918,0.0,2.560009,45.891,47.574303,1.93,2.8572338,0.0,-2.4385147,0.0,-0.2665529,8.12,9.077572
126,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,48.585,45.77296,5.612,2.4556632,48.867,46.974937,3.672,2.7776446,0.0,-2.4494178,0.0,-0.2006428,7.9005,8.623772
127,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,48.418,45.419052,5.026,2.384056,49.296,46.055492,2.975,2.7300303,0.0,-2.331818,0.0,-0.15006,7.6805,8.01239
128,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.298,44.580067,0.0,2.1174064,43.184,45.058296,1.876,2.5972881,-1.471,-2.2193737,0.0,-0.18255645,7.6805,7.3582277
129,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.905,43.98246,4.188,1.9636989,46.669,44.24648,2.573,2.527037,0.0,-2.1442604,0.0,-0.28435957,7.4605,7.0134907
130,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.654,42.500965,4.356,1.2511246,46.079,43.86477,2.654,2.213047,0.0,-2.2696605,0.0,-0.44446135,7.241,6.688712
131,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.235,40.638607,5.026,0.26838934,45.972,43.410477,3.431,1.7890213,0.0,-2.451168,0.0,-0.5599417,7.0215,6.099845
132,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.978,39.523167,0.0,-0.29020548,45.918,43.11838,2.681,1.5469395,-1.695,-2.7017002,0.0,-0.6004981,7.0215,5.975789
133,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,45.067,38.478764,4.356,-0.8257344,46.32,42.478592,3.27,1.2758397,0.0,-2.9312646,0.0,-0.60241187,7.0215,5.9614215
134,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,44.062,37.75771,4.105,-1.1922426,45.06,41.879425,2.815,1.0748905,0.0,-3.0379784,0.0,-0.59252995,6.582,5.981581
135,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.643,37.374954,0.0,-1.3739977,44.417,41.393726,2.573,1.0213358,0.0,-2.992942,0.0,-0.5867351,6.582,5.9389267
136,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.387,37.398388,4.356,-1.3791234,44.015,40.986275,3.431,1.0758911,-1.258,-2.8898568,0.0,-0.5419855,6.582,5.7404737
137,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.638,38.051678,0.0,-0.9804709,44.283,40.616524,2.681,1.2589021,-1.365,-2.7245893,0.0,-0.5004899,6.1425,5.528548
138,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.805,39.231056,4.44,-0.21073723,44.176,40.11716,2.841,1.5841436,-2.612,-2.473409,0.0,-0.47389603,6.1425,5.529579
139,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,44.229,41.26199,4.44,0.8928021,45.141,40.244267,3.056,2.086715,0.0,-2.181735,0.0,-0.42957708,5.923,5.9431953
140,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.549,41.844913,0.0,1.1804492,43.506,40.226944,2.439,2.2404778,-1.621,-1.9514914,0.0,-0.32357788,5.7035,5.5696063
141,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.308,42.24535,4.523,1.4123489,44.444,40.503197,3.351,2.3347526,0.0,-1.9008386,0.0,-0.20719361,5.7035,5.418667
142,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.47,41.926857,0.0,1.2466314,43.935,40.469048,2.949,2.2484126,-1.237,-1.9184287,0.0,-0.17998406,5.2635,5.1334515
143,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.219,41.72608,0.0,1.2164621,43.452,40.08242,2.493,2.207386,0.0,-1.8737817,0.0,-0.10000816,5.2635,4.904584
144,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.633,41.33503,0.0,1.0810592,43.238,39.618862,2.52,2.1810782,-1.226,-1.8217831,0.0,-0.065323174,4.8245,4.6674805
145,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,40.963,40.803265,0.0,0.8539429,43.586,39.28482,2.466,2.1038163,-2.537,-1.8211437,0.0,-0.07992518,4.8245,4.5542574
146,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,38.785,41.107704,0.0,1.020886,40.101,39.507454,2.573,2.1567094,0.0,-1.7723957,0.0,-0.010365009,4.3845,4.700326
147,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.465,41.30366,0.0,0.9744878,43.452,40.17731,2.627,2.0997813,-1.589,-1.7562913,0.0,-0.050335765,4.3845,4.7815433
148,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,41.716,40.533382,0.0,0.40818465,43.72,40.759373,2.681,1.7752966,-1.258,-1.8840601,0.0,-0.22287838,3.9455,4.5909214
149,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.889,39.024197,4.105,-0.6200669,43.854,41.030846,2.922,1.2421457,0.0,-2.2293158,0.0,-0.4742041,3.9455,4.1881495
150,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,40.376,36.901066,0.0,-2.078737,42.085,40.654327,2.332,0.5936241,-2.527,-2.5916126,0.0,-0.66824365,3.5055,3.5178137
151,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.638,37.32099,4.356,-1.9970353,43.318,40.612972,3.109,0.69228494,0.0,-2.5242538,0.0,-0.5070532,3.286,3.5150323
152,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.811,38.15891,4.523,-1.5167282,44.632,40.806587,2.975,0.92070127,0.0,-2.5024765,0.0,-0.45972645,3.0665,3.7713332
153,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.135,38.353127,0.0,-1.3684685,43.908,40.67596,2.681,0.9717672,-1.333,-2.4943159,0.0,-0.4293321,3.0665,3.7314692
154,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,42.973,38.528107,0.0,-1.3237629,44.953,40.75244,2.305,0.9787911,-1.237,-2.5027735,0.0,-0.36479792,2.627,3.5932965
155,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.894,39.224487,0.0,-1.0264356,44.873,41.40552,2.332,1.1432022,0.0,-2.5874681,0.0,-0.36677375,2.627,3.8270612
156,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.057,40.655037,0.0,-0.28662038,44.31,42.19629,2.118,1.4837592,0.0,-2.5861735,0.0,-0.36639988,2.1875,4.270375
157,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,46.156,42.085182,4.523,0.38421857,47.125,42.63171,2.734,1.7817719,0.0,-2.4117723,0.0,-0.3168251,2.1875,4.499402
158,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,44.816,42.319866,0.0,0.4468292,46.079,43.20326,2.439,1.8822253,-1.908,-2.3355517,0.0,-0.376728,2.1875,4.571797
159,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,40.46,42.285095,0.0,0.46384,43.586,43.721302,1.421,1.9824414,-2.761,-2.2809591,0.0,-0.37098902,2.1875,4.4236326
160,ETTm2,Autoformer,revin,96,168,0.0,2023,avg,False,none,43.978,42.129642,0.0,0.34617555,46.374,43.91723,2.091,1.9505445,-2.761,-2.1768162,0.0,-0.3016205,2.1875,4.074197
