timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
23,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.187,,5.11,,55.327,,3.94,,-3.763,,0.0,,6.582,
24,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,51.266,,5.11,,52.915,,4.048,,-2.441,,0.0,,6.582,
25,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,50.763,,5.026,,53.183,,3.833,,-2.441,,0.0,,6.582,
26,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,50.177,,4.775,,52.646,,3.538,,-2.473,,0.0,,6.582,
27,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.318,,0.0,,49.564,,2.868,,-3.966,,-1.301,,6.582,
28,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.046,,0.0,,44.095,,0.0,,-2.74,,-1.226,,6.582,
29,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,39.706,,0.0,,42.514,,0.0,,-2.697,,0.0,,6.582,
30,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,40.879,,0.0,,43.747,,1.528,,-2.697,,0.0,,6.582,
31,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.167,46.374348,5.361,1.9755574,51.735,47.92368,4.074,2.2637868,-3.987,-3.327042,0.0,-0.1396159,7.241,13.7477665
97,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.669,46.226604,5.361,1.9045353,51.655,48.014553,4.074,2.3472311,-3.987,-3.3231847,0.0,-0.1641131,7.9005,13.71677
98,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.669,46.963036,5.194,2.2815936,51.869,48.520966,3.994,2.6699932,-3.987,-3.2150638,0.0,-0.18381512,8.779,13.848233
99,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.334,47.007202,5.026,2.361659,51.44,48.73828,3.672,2.638179,-2.751,-3.0997558,0.0,-0.2721648,9.658,13.476233
100,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.502,46.78905,4.859,2.4467385,52.137,48.661346,3.699,2.6698143,-2.751,-2.9547591,0.0,-0.23171605,10.537,12.762528
101,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,47.832,46.40153,0.0,2.4171143,51.279,48.39213,2.895,2.6697028,-2.751,-2.8261132,0.0,-0.24396467,11.416,11.880574
102,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.821,45.632515,0.0,2.0659375,49.376,47.632755,2.359,2.5552063,-2.751,-2.6989818,0.0,-0.28080276,12.0755,10.908055
103,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.9,44.896626,0.0,1.7011919,48.518,47.161644,1.93,2.442943,-3.987,-2.760434,0.0,-0.43440118,12.954,10.06936
104,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.816,44.83399,0.0,1.8051038,47.634,47.470737,2.681,2.3770387,-2.719,-2.7896984,0.0,-0.45001182,13.6135,10.125784
105,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.973,44.85986,0.0,1.8795881,46.562,47.790157,2.305,2.494478,-2.719,-3.0602553,0.0,-0.6255691,13.833,10.490957
106,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.565,44.36819,0.0,1.8131874,47.902,47.9176,2.707,2.54611,-2.719,-3.0847874,0.0,-0.48434973,13.6135,10.503004
107,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.229,44.24948,0.0,1.7079122,47.419,47.989883,2.949,2.4927108,-2.719,-3.0255518,0.0,-0.43399513,13.6135,10.240891
108,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.9,44.32314,4.691,1.6012092,48.358,47.956474,3.887,2.4151168,-2.719,-2.8271692,0.0,-0.33994186,13.6135,9.982905
109,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.758,44.64802,6.869,1.6383082,53.075,48.041527,5.254,2.4924712,-2.719,-2.7782629,0.0,-0.3675826,13.833,10.029735
110,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.926,44.74885,6.785,1.5987966,53.263,48.025528,5.334,2.498436,-2.719,-2.7961657,0.0,-0.3619717,14.2725,10.120015
111,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.502,44.97704,6.45,1.643794,51.896,48.12353,5.227,2.5470989,-3.934,-2.822077,0.0,-0.36511785,14.9315,10.362319
112,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.585,45.33687,6.115,1.7477113,52.137,48.359394,4.932,2.624678,-3.934,-2.8414564,0.0,-0.39006907,14.9315,10.690923
113,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.837,45.66901,5.864,1.8329144,51.896,48.59546,4.503,2.685438,-2.719,-2.8519053,0.0,-0.41330144,14.7115,10.940834
114,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.167,45.8603,5.612,1.8775033,51.333,48.743267,4.477,2.7151518,-2.719,-2.8705883,0.0,-0.43075126,13.833,11.052837
115,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.502,45.95851,6.031,1.9064548,52.191,48.80136,4.771,2.7243013,-2.719,-2.8961143,0.0,-0.43576258,13.174,11.050092
116,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,48.083,46.056843,5.612,1.9485621,51.199,48.81089,4.396,2.735855,-2.719,-2.9166183,0.0,-0.44952723,12.954,11.014179
117,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.256,46.292686,6.115,2.0701156,52.325,48.890175,4.691,2.8128223,-2.719,-2.8988311,0.0,-0.490025,12.515,11.052419
118,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,50.009,46.56279,6.618,2.1738386,53.156,48.990032,4.986,2.8905349,-2.719,-2.8803327,0.0,-0.54479444,12.075,11.1028805
119,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.926,46.71163,5.948,2.2194908,52.325,49.06615,4.209,2.9250937,-2.719,-2.887392,0.0,-0.5634713,11.8555,11.100901
120,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,50.261,46.79208,6.366,2.2544613,53.236,49.134766,4.637,2.9241023,-2.719,-2.887561,0.0,-0.5504294,11.416,11.046528
121,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,50.847,46.81359,6.366,2.276957,53.343,49.18095,4.53,2.8922114,-2.719,-2.838523,0.0,-0.5098036,10.9765,10.931971
122,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.69,46.7989,6.953,2.27408,54.523,49.193607,4.798,2.8532107,-1.503,-2.7493534,0.0,-0.4596332,10.537,10.761362
123,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,53.36,46.772354,6.701,2.2474911,55.381,49.157192,4.557,2.8176987,-1.503,-2.6484444,0.0,-0.41449523,9.878,10.540194
124,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,53.36,46.728664,6.199,2.2072976,54.791,49.079937,4.101,2.779926,-1.482,-2.5653098,0.0,-0.38634938,9.658,10.286146
125,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.858,46.64388,5.864,2.152614,54.818,49.00306,4.155,2.7347553,-1.45,-2.5322752,0.0,-0.38159132,9.219,10.050336
126,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.523,46.535564,5.78,2.0939302,54.737,48.968334,3.994,2.6966999,-2.74,-2.5455523,0.0,-0.39543873,8.999,9.875655
127,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,53.695,46.453594,6.45,2.054615,55.676,48.97068,4.289,2.672823,-1.514,-2.552917,0.0,-0.41166148,8.5595,9.739786
128,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,53.528,46.42192,6.366,2.0553412,55.032,48.98594,3.887,2.6676497,-1.247,-2.532028,0.0,-0.41701317,8.12,9.623032
129,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.69,46.432854,5.194,2.10764,54.898,49.002087,3.458,2.693463,-2.441,-2.5059066,0.0,-0.4195674,7.9005,9.547824
130,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,54.952,46.480904,7.455,2.2021556,57.284,49.007553,4.825,2.748012,-2.441,-2.4894133,0.0,-0.4309999,7.6805,9.5154295
131,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,55.454,46.57115,7.12,2.304012,57.069,48.998962,4.798,2.8135579,-1.375,-2.4686909,0.0,-0.4429041,7.4605,9.49822
132,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.271,46.688503,5.026,2.3948221,53.397,48.996952,2.841,2.8830895,0.0,-2.439306,0.0,-0.44624996,7.241,9.487901
133,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.69,46.781315,5.026,2.4743137,53.746,49.00325,2.654,2.9506958,0.0,-2.414688,0.0,-0.44505167,7.0215,9.460725
134,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,52.858,46.81075,4.523,2.5141716,53.397,48.997227,2.118,2.9818506,0.0,-2.3976936,0.0,-0.43600172,6.802,9.365962
135,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,53.025,46.76863,4.607,2.4868877,53.049,48.95762,2.01,2.952598,0.0,-2.3773732,0.0,-0.41512623,6.582,9.21056
136,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,53.444,46.689392,5.277,2.4344108,53.772,48.886124,2.681,2.9023738,0.0,-2.3516448,0.0,-0.3966983,6.582,9.090936
137,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,54.952,46.598537,5.864,2.398646,54.55,48.78611,2.841,2.866064,0.0,-2.3200634,0.0,-0.3867294,6.1425,9.044732
138,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,56.627,46.464,6.283,2.3675196,56.185,48.636726,3.324,2.8339803,0.0,-2.2827358,0.0,-0.36988628,6.1425,9.004426
139,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,56.376,46.231846,6.534,2.3070629,56.935,48.421623,3.78,2.778419,0.0,-2.254982,0.0,-0.34158877,5.7035,8.901395
140,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,55.538,45.94114,6.115,2.205474,57.069,48.178867,3.967,2.6885402,-1.279,-2.250312,0.0,-0.31801212,5.7035,8.740852
141,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,58.051,45.757835,7.539,2.1180086,58.115,48.012573,4.343,2.6003091,0.0,-2.2509713,0.0,-0.31119946,5.7035,8.590622
142,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,56.376,45.74802,7.037,2.1095684,57.096,47.96385,4.021,2.562297,0.0,-2.2294347,0.0,-0.31773248,5.2635,8.496751
143,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,53.444,45.778435,5.78,2.1495163,53.933,47.941925,3.243,2.5640302,0.0,-2.186704,0.0,-0.3253796,5.2635,8.417928
144,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,51.517,45.758675,4.942,2.1917353,52.432,47.89779,2.788,2.58343,0.0,-2.138873,0.0,-0.32826453,5.2635,8.326043
145,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,49.256,45.712906,0.0,2.2435055,49.859,47.869316,1.93,2.6290908,0.0,-2.1157475,0.0,-0.32948452,5.044,8.269998
146,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.072,45.62881,0.0,2.302954,46.642,47.854603,1.367,2.6823606,0.0,-2.1371577,0.0,-0.3305673,4.8245,8.27323
147,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.994,45.485912,0.0,2.3456173,47.393,47.804047,1.742,2.7122,0.0,-2.1906285,0.0,-0.32826722,4.8245,8.309033
148,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.983,45.343567,0.0,2.3724842,43.854,47.7044,0.0,2.719679,2.282,-2.2641773,0.0,-0.3346496,4.3845,8.367164
149,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.722,45.266716,0.0,2.3754468,44.069,47.587666,0.0,2.708171,0.0,-2.3308582,0.0,-0.35940576,4.3845,8.416435
150,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,43.308,45.194206,0.0,2.3172197,43.774,47.467155,0.0,2.6609397,0.0,-2.3585463,0.0,-0.38819784,4.3845,8.385583
151,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,46.24,45.08203,0.0,2.2208402,47.178,47.365562,2.198,2.6031353,0.0,-2.357807,0.0,-0.4172772,3.9455,8.314072
152,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.486,44.966156,0.0,2.1633863,46.267,47.31098,1.823,2.5874934,0.0,-2.3481402,0.0,-0.44400483,3.9455,8.27698
153,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,45.402,44.874092,0.0,2.1748135,46.32,47.280357,2.091,2.6125636,0.0,-2.3443787,0.0,-0.44476032,3.5055,8.268604
154,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,44.481,44.752766,0.0,2.1646016,45.623,47.197544,2.091,2.6059241,0.0,-2.3434863,0.0,-0.4043338,3.5055,8.224858
155,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,43.811,44.58198,0.0,2.0929825,45.516,47.044792,2.01,2.5471654,-1.386,-2.339108,0.0,-0.35233408,3.0665,8.133905
156,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,43.141,44.398174,0.0,1.9951756,44.551,46.866898,1.769,2.4663432,-1.386,-2.3381903,0.0,-0.315096,2.847,8.009974
157,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,43.559,44.203182,0.0,1.8901148,44.739,46.707405,1.555,2.3801255,0.0,-2.3364286,0.0,-0.28815535,2.627,7.856893
158,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,43.057,44.016712,0.0,1.8156328,44.632,46.61775,2.252,2.3219545,-1.29,-2.3259366,0.0,-0.27594668,2.407,7.7422905
159,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,42.638,43.934746,0.0,1.8460929,43.961,46.64175,2.091,2.3379455,0.0,-2.3314817,0.0,-0.30403543,2.1875,7.752071
160,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.968,43.991844,0.0,1.9550174,43.961,46.737232,2.252,2.4073014,-2.623,-2.3594673,0.0,-0.36036363,1.968,7.835317
161,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,40.041,44.09184,0.0,2.045112,42.594,46.804657,1.876,2.4769945,-2.623,-2.3859808,0.0,-0.4090715,1.7485,7.9085526
162,ETTm2,Autoformer,none,96,336,0.0,2023,avg,False,none,41.633,44.166874,0.0,2.0788095,43.184,46.805264,2.144,2.524736,-1.247,-2.4217052,0.0,-0.4541328,1.7485,7.976616
