timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
31,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,46.324,45.003654,5.026,0.58168817,48.545,47.14189,3.994,1.8563459,-2.751,-3.23535,0.0,0.14038384,14.932,15.146282
97,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,48.25,45.041237,6.283,0.6740651,51.172,46.762978,4.503,1.8950737,-2.751,-3.3485157,0.0,0.11246705,14.712,13.896332
98,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,51.266,45.254555,6.618,1.0688236,52.941,47.18868,4.879,2.0096376,-1.397,-3.3322573,0.0,-0.0360429,14.492,13.884233
99,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,50.68,44.994747,6.45,1.1865067,52.781,46.867622,4.423,1.9599372,-2.612,-3.1304536,0.0,0.16929865,14.053,12.878534
100,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.842,44.64169,5.948,1.5566834,51.869,47.14525,4.074,2.1038938,-2.58,-3.11387,0.0,-0.1267345,13.613,12.70276
101,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,50.931,44.562626,5.78,1.9209813,52.646,47.403458,3.887,2.141078,-1.365,-2.8890471,0.0,-0.21942888,13.3935,12.189712
102,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,51.098,44.018986,6.031,1.8471134,52.968,47.076134,3.86,2.074995,-1.279,-2.8302217,0.0,-0.21719757,12.954,11.199971
103,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.926,43.87254,5.445,1.8817419,51.467,46.77168,3.404,2.1841726,-1.301,-2.9034026,0.0,-0.3775386,12.5145,10.53918
104,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,52.439,43.502655,5.78,2.0711236,54.818,45.973763,3.967,2.3558512,-2.815,-2.922701,0.0,-0.32232332,12.075,9.453709
105,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,51.182,44.002205,5.11,2.1901233,53.799,46.103416,3.887,2.462833,-2.815,-2.7813127,0.0,-0.14789489,11.6355,9.292883
106,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,52.606,44.220024,5.612,2.708083,54.577,46.11845,3.94,2.7542794,-1.599,-2.617857,0.0,-0.26094753,11.1965,9.124235
107,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,53.025,44.048126,6.115,2.3177025,55.032,46.010246,4.289,2.599678,-1.599,-2.2584171,0.0,-0.030468494,10.757,8.302675
108,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,49.088,43.440865,4.105,2.0591276,50.716,46.054493,2.573,2.501334,-1.461,-2.3001754,0.0,0.062033415,10.757,8.032342
109,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,50.763,43.21522,4.188,1.9865197,51.145,45.58585,1.796,2.4708507,0.0,-2.2636557,0.0,-0.06543729,10.3175,7.6156325
110,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,51.35,43.015285,0.0,1.9012867,51.735,45.200172,1.635,2.5186658,0.0,-2.3396783,0.0,-0.052770913,10.3175,7.224292
111,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,56.627,43.13423,6.869,1.9447403,55.193,45.257763,3.378,2.4950109,2.207,-2.2629392,0.0,0.034788758,9.878,6.924637
112,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,54.784,43.332825,5.78,1.9734766,55.676,45.068417,3.404,2.7563052,0.0,-2.376124,0.0,-0.011628777,9.878,6.9387684
113,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,54.868,43.200172,6.199,1.8976438,56.185,44.717224,3.806,2.703435,-1.29,-2.2731912,0.0,0.0287261,9.878,6.785327
114,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,54.952,43.67691,6.031,2.0639791,56.158,44.972225,3.994,2.78849,0.0,-2.184121,0.0,0.07235479,9.4385,7.0973206
115,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,56.962,44.412685,6.785,2.3598497,56.078,45.61018,3.538,2.8903184,0.0,-2.1459415,0.0,0.16094613,9.4385,7.5282454
116,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,55.036,44.756485,6.366,2.4631915,56.158,45.979916,4.128,2.8445961,0.0,-2.102874,0.0,0.31417197,9.4385,7.253501
117,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,57.046,44.515553,7.037,2.7550757,56.372,45.612473,3.806,3.0699804,0.0,-2.2974498,0.0,0.035012364,9.2185,7.0874395
118,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,54.784,44.819324,5.948,3.0541854,55.542,45.39735,3.94,3.3316112,0.0,-2.344629,0.0,0.31594676,8.999,6.092043
119,ETTm2,Autoformer,revin,96,24,0.0,2023,avg,False,none,54.533,46.261776,5.864,3.2316256,55.542,46.562496,3.78,3.2152908,0.0,-1.8959004,0.0,-0.17805672,8.999,6.643842
