timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
15,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,52.69,,0.0,,54.55,,2.305,,-2.484,,0.0,,7.9005,
16,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,51.852,,0.0,,54.416,,2.52,,-2.484,,0.0,,7.9005,
17,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,52.271,,4.523,,55.113,,2.841,,-2.591,,0.0,,7.4605,
18,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,54.03,,5.11,,55.622,,2.922,,-1.226,,0.0,,7.4605,
19,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,52.69,,5.194,,54.255,,3.351,,-1.375,,0.0,,7.0215,
20,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,54.784,,5.529,,55.381,,3.243,,0.0,,0.0,,7.0215,
21,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,56.46,,6.45,,57.793,,4.289,,-1.269,,0.0,,7.0215,
22,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,52.774,,4.691,,56.426,,3.914,,-3.763,,-1.258,,6.8015,
23,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,52.187,,5.11,,55.327,,3.94,,-3.763,,0.0,,6.582,
24,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,51.266,,5.11,,52.915,,4.048,,-2.441,,0.0,,6.582,
25,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,50.763,,5.026,,53.183,,3.833,,-2.441,,0.0,,6.582,
26,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,50.177,,4.775,,52.646,,3.538,,-2.473,,0.0,,6.582,
27,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,45.318,,0.0,,49.564,,2.868,,-3.966,,-1.301,,6.582,
28,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.046,,0.0,,44.095,,0.0,,-2.74,,-1.226,,6.582,
29,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,39.706,,0.0,,42.514,,0.0,,-2.697,,0.0,,6.582,
30,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,40.879,,0.0,,43.747,,1.528,,-2.697,,0.0,,6.582,
31,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,46.324,47.910397,5.026,5.402947,48.545,52.757923,3.994,4.5564165,-2.751,-0.95538163,0.0,-0.3087485,14.932,18.07127
97,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,48.25,48.292183,6.283,5.3781753,51.172,52.473473,4.503,4.628358,-2.751,-1.0255233,0.0,-0.3120377,14.712,17.340149
98,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,51.266,48.79969,6.618,5.2914534,52.941,52.152996,4.879,4.632527,-1.397,-0.990906,0.0,-0.31736887,14.492,16.68169
99,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,50.68,49.24745,6.45,5.2117987,52.781,51.661392,4.423,4.5980134,-2.612,-1.0135758,0.0,-0.29285973,14.053,16.175531
100,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.842,49.472446,5.948,5.136796,51.869,51.14388,4.074,4.4302716,-2.58,-1.0433687,0.0,-0.23816118,13.613,15.707798
101,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,50.931,49.84182,5.78,5.298494,52.646,50.864094,3.887,4.395781,-1.365,-0.9714475,0.0,-0.20327522,13.3935,15.238653
102,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,51.098,49.756477,6.031,5.2227244,52.968,50.66829,3.86,4.368225,-1.279,-0.9136403,0.0,-0.17166263,12.954,14.534204
103,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.926,49.03857,5.445,4.76646,51.467,50.16244,3.404,4.2405457,-1.301,-1.1097565,0.0,-0.16241917,12.5145,13.842653
104,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,52.439,48.62292,5.78,4.504751,54.818,49.52105,3.967,4.209773,-2.815,-1.1190698,0.0,-0.119187206,12.075,13.429922
105,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,51.182,48.32386,5.11,4.2573657,53.799,49.451714,3.887,4.028914,-2.815,-1.0435069,0.0,-0.1096339,11.6355,13.002396
106,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,52.606,48.734848,5.612,4.200734,54.577,49.700844,3.94,3.9956405,-1.599,-1.0242133,0.0,-0.10119262,11.1965,12.506299
107,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,53.025,48.98784,6.115,4.0258584,55.032,50.06951,4.289,3.9191973,-1.599,-0.9793733,0.0,-0.12921996,10.757,11.853931
108,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,49.088,49.155697,4.105,3.9859471,50.716,50.505493,2.573,3.871585,-1.461,-1.0784253,0.0,-0.13298936,10.757,11.245766
109,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,50.763,49.087494,4.188,3.9588976,51.145,51.01896,1.796,3.9029536,0.0,-1.2319878,0.0,-0.13573955,10.3175,10.780483
110,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,51.35,49.151474,0.0,4.0399017,51.735,51.62681,1.635,4.000683,0.0,-1.3443836,0.0,-0.12705077,10.3175,10.573909
111,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,56.627,49.05772,6.869,4.1781754,55.193,52.110893,3.378,4.111468,2.207,-1.3682659,0.0,-0.1261927,9.878,10.393128
112,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,54.784,48.712025,5.78,4.2773476,55.676,52.254463,3.404,4.222058,0.0,-1.3257805,0.0,-0.14194597,9.878,10.267524
113,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,54.868,48.357155,6.199,4.2787924,56.185,52.352306,3.806,4.2519236,-1.29,-1.2199174,0.0,-0.1622131,9.878,10.331397
114,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,54.952,48.294262,6.031,4.3996444,56.158,52.49723,3.994,4.311735,0.0,-1.1459447,0.0,-0.18162543,9.4385,10.532984
115,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,56.962,48.21652,6.785,4.516059,56.078,52.50252,3.538,4.356841,0.0,-1.1315473,0.0,-0.19242461,9.4385,10.6488495
116,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,55.036,48.11803,6.366,4.5810833,56.158,52.49863,4.128,4.365607,0.0,-1.1497488,0.0,-0.19810027,9.4385,10.739617
117,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,57.046,48.251858,7.037,4.6355886,56.372,52.387882,3.806,4.345934,0.0,-1.147362,0.0,-0.19868296,9.2185,10.821646
118,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,54.784,48.655087,5.948,4.6806264,55.542,51.843838,3.94,4.288908,0.0,-1.0239053,0.0,-0.19575316,8.999,10.840767
119,ETTm2,Autoformer,dishts,96,24,0.75,2023,avg,False,legacy,54.533,48.52834,5.864,4.1141467,55.542,49.879257,3.78,3.8597364,0.0,-0.6026766,0.0,-0.05878871,8.999,11.01639
