timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
22,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.774,,4.691,,56.426,,3.914,,-3.763,,-1.258,,6.8015,
23,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.187,,5.11,,55.327,,3.94,,-3.763,,0.0,,6.582,
24,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,51.266,,5.11,,52.915,,4.048,,-2.441,,0.0,,6.582,
25,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,50.763,,5.026,,53.183,,3.833,,-2.441,,0.0,,6.582,
26,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,50.177,,4.775,,52.646,,3.538,,-2.473,,0.0,,6.582,
27,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.318,,0.0,,49.564,,2.868,,-3.966,,-1.301,,6.582,
28,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.046,,0.0,,44.095,,0.0,,-2.74,,-1.226,,6.582,
29,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,39.706,,0.0,,42.514,,0.0,,-2.697,,0.0,,6.582,
30,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,40.879,,0.0,,43.747,,1.528,,-2.697,,0.0,,6.582,
31,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.167,40.467476,5.361,1.0196962,51.735,45.8681,4.074,3.5438423,-3.987,-2.3199494,0.0,-0.6945832,7.241,10.496129
97,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.669,39.12133,5.361,0.54634356,51.655,44.996002,4.074,3.284157,-3.987,-2.321295,0.0,-0.6671655,7.9005,10.320611
98,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.669,37.401085,5.194,-0.0023458004,51.869,44.252907,3.994,2.9867265,-3.987,-2.5025232,0.0,-0.62545717,8.779,10.680114
99,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.334,36.134697,5.026,-0.5133836,51.44,43.735256,3.672,2.561927,-2.751,-2.6073022,0.0,-0.569832,9.658,11.017567
100,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.502,37.547813,4.859,0.32884192,52.137,44.364048,3.699,2.7381139,-2.751,-2.6185384,0.0,-0.5494548,10.537,11.667846
101,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,47.832,41.351257,0.0,2.247253,51.279,45.823948,2.895,3.510031,-2.751,-2.5106196,0.0,-0.5853022,11.416,12.770035
102,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.821,43.65294,0.0,3.5390606,49.376,46.937225,2.359,4.118193,-2.751,-2.5942855,0.0,-0.59744143,12.0755,13.706745
103,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.9,42.12688,0.0,3.0602489,48.518,46.63088,1.93,3.7726097,-3.987,-2.8241189,0.0,-0.5982053,12.954,13.612651
104,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.816,44.923725,0.0,4.1972632,47.634,48.07509,2.681,4.2187204,-2.719,-2.7981179,0.0,-0.6608318,13.6135,14.262981
105,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.973,47.637913,0.0,5.447033,46.562,49.818253,2.305,4.665018,-2.719,-2.6612267,0.0,-0.6780194,13.833,15.095718
106,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.565,47.402195,0.0,5.3877335,47.902,50.0405,2.707,4.5424457,-2.719,-2.5640824,0.0,-0.6457231,13.6135,15.256067
107,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.229,47.349297,0.0,5.4032154,47.419,50.29504,2.949,4.4996395,-2.719,-2.472849,0.0,-0.65253216,13.6135,15.2035475
108,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.9,47.62624,4.691,5.5017824,48.358,50.649418,3.887,4.508862,-2.719,-2.4167778,0.0,-0.65913963,13.6135,15.180086
109,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.758,48.224834,6.869,5.7392654,53.075,51.180126,5.254,4.6616135,-2.719,-2.4097028,0.0,-0.67659545,13.833,15.323513
110,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.926,48.672745,6.785,5.902325,53.263,51.579033,5.334,4.771222,-2.719,-2.391269,0.0,-0.6867207,14.2725,15.560823
111,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.502,48.6463,6.45,5.9027147,51.896,51.70507,5.227,4.7999144,-3.934,-2.350279,0.0,-0.69444066,14.9315,15.751959
112,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.585,48.43877,6.115,5.857658,52.137,51.692398,4.932,4.7659354,-3.934,-2.2988205,0.0,-0.69652545,14.9315,15.874688
113,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.837,48.75167,5.864,5.980506,51.896,51.83867,4.503,4.78064,-2.719,-2.2351356,0.0,-0.70092106,14.7115,15.900858
114,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.167,49.828197,5.612,6.3654003,51.333,52.275414,4.477,4.9032006,-2.719,-2.1464741,0.0,-0.7116193,13.833,15.857199
115,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.502,50.781563,6.031,6.806657,52.191,52.698017,4.771,5.044733,-2.719,-2.0492575,0.0,-0.7181548,13.174,15.816888
116,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,48.083,50.96719,5.612,6.93633,51.199,52.72054,4.396,5.027031,-2.719,-1.9536812,0.0,-0.7094275,12.954,15.650255
117,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.256,50.340744,6.115,6.6448574,52.325,52.248974,4.691,4.7987976,-2.719,-1.8798901,0.0,-0.68816906,12.515,15.229195
118,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,50.009,49.242504,6.618,6.0941963,53.156,51.513863,4.986,4.4357905,-2.719,-1.8071657,0.0,-0.66362727,12.075,14.558019
119,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.926,48.674965,5.948,5.7507105,52.325,51.05755,4.209,4.177826,-2.719,-1.7004855,0.0,-0.64791465,11.8555,13.890935
120,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,50.261,49.067165,6.366,5.83873,53.236,51.048054,4.637,4.148414,-2.719,-1.5866542,0.0,-0.6434105,11.416,13.429524
121,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,50.847,49.700417,6.366,6.076248,53.343,51.17286,4.53,4.2089086,-2.719,-1.5015284,0.0,-0.64526343,10.9765,13.059534
122,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.69,49.948338,6.953,6.2136164,54.523,51.170574,4.798,4.234515,-1.503,-1.4479237,0.0,-0.64784247,10.537,12.690552
123,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,53.36,49.86269,6.701,6.2364645,55.381,51.025097,4.557,4.21952,-1.503,-1.4031255,0.0,-0.64687127,9.878,12.327254
124,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,53.36,49.76452,6.199,6.2309475,54.791,50.847733,4.101,4.212987,-1.482,-1.3538228,0.0,-0.64388293,9.658,11.949725
125,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.858,49.84873,5.864,6.2847185,54.818,50.76781,4.155,4.256185,-1.45,-1.3124417,0.0,-0.64350075,9.219,11.564573
126,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.523,50.152634,5.78,6.4436083,54.737,50.838947,3.994,4.360886,-2.74,-1.2867033,0.0,-0.64766407,8.999,11.2338705
127,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,53.695,50.445255,6.45,6.6165047,55.676,50.93144,4.289,4.4682117,-1.514,-1.2751849,0.0,-0.654015,8.5595,10.9324875
128,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,53.528,50.31148,6.366,6.616064,55.032,50.826893,3.887,4.4924593,-1.247,-1.2964042,0.0,-0.66065913,8.12,10.520993
129,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.69,49.635044,5.194,6.4158897,54.898,50.443695,3.458,4.420281,-2.441,-1.3586981,0.0,-0.6654277,7.9005,9.9426775
130,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,54.952,48.94586,7.455,6.247553,57.284,50.00857,4.825,4.3324203,-2.441,-1.4248585,0.0,-0.6658814,7.6805,9.4129305
131,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,55.454,48.555,7.12,6.1868186,57.069,49.708298,4.798,4.271212,-1.375,-1.4745811,0.0,-0.6631792,7.4605,9.090731
132,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.271,48.20408,5.026,6.105576,53.397,49.435543,2.841,4.208665,0.0,-1.5074248,0.0,-0.65911525,7.241,8.888161
133,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.69,47.55954,5.026,5.862501,53.746,48.9917,2.654,4.09235,0.0,-1.5337462,0.0,-0.6514851,7.0215,8.660915
134,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,52.858,46.542706,4.523,5.3944817,53.397,48.2642,2.118,3.8828113,0.0,-1.5701392,0.0,-0.6378479,6.802,8.320173
135,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,53.025,45.574245,4.607,4.889494,53.049,47.467155,2.01,3.6493196,0.0,-1.5969505,0.0,-0.623501,6.582,7.9114523
136,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,53.444,45.132477,5.277,4.639593,53.772,46.955437,2.681,3.5404074,0.0,-1.5976697,0.0,-0.6204207,6.582,7.652569
137,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,54.952,45.11495,5.864,4.6359873,54.55,46.718235,2.841,3.5718641,0.0,-1.6067281,0.0,-0.6257363,6.1425,7.66883
138,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,56.627,45.28996,6.283,4.746657,56.185,46.65819,3.324,3.6752152,0.0,-1.6374711,0.0,-0.6305012,6.1425,7.8390636
139,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,56.376,45.572224,6.534,4.8726296,56.935,46.78343,3.78,3.788502,0.0,-1.6773381,0.0,-0.63216823,5.7035,7.9339705
140,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,55.538,45.82442,6.115,4.9424734,57.069,46.97033,3.967,3.866749,-1.279,-1.7178116,0.0,-0.63307965,5.7035,7.8895187
141,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,58.051,45.84859,7.539,4.9413223,58.115,46.98496,4.343,3.8985648,0.0,-1.7569053,0.0,-0.63412684,5.7035,7.8740644
142,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,56.376,45.501774,7.037,4.8418903,57.096,46.721325,4.021,3.8824527,0.0,-1.797102,0.0,-0.6312683,5.2635,8.007114
143,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,53.444,44.9305,5.78,4.6424913,53.933,46.315266,3.243,3.837576,0.0,-1.8439918,0.0,-0.62414,5.2635,8.194515
144,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,51.517,44.56213,4.942,4.459079,52.432,46.038303,2.788,3.8146477,0.0,-1.9032301,0.0,-0.61869675,5.2635,8.320681
145,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,49.256,44.595387,0.0,4.4009047,49.859,45.99962,1.93,3.8430362,0.0,-1.9622457,0.0,-0.61799794,5.044,8.395749
146,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.072,44.772404,0.0,4.427628,46.642,46.077007,1.367,3.8859897,0.0,-2.007238,0.0,-0.61873823,4.8245,8.441615
147,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.994,44.64439,0.0,4.396002,47.393,46.06885,1.742,3.8733702,0.0,-2.0541348,0.0,-0.618266,4.8245,8.481994
148,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.983,44.14437,0.0,4.2673087,43.854,45.937202,0.0,3.797369,2.282,-2.1168973,0.0,-0.6133503,4.3845,8.552676
149,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,42.722,43.53781,0.0,4.1034164,44.069,45.75394,0.0,3.7062533,0.0,-2.1786294,0.0,-0.6030761,4.3845,8.658805
150,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,43.308,42.93347,0.0,3.9074888,43.774,45.515285,0.0,3.6190863,0.0,-2.231327,0.0,-0.5914582,4.3845,8.776177
151,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,46.24,42.45198,0.0,3.7154434,47.178,45.24437,2.198,3.5582063,0.0,-2.27818,0.0,-0.5861239,3.9455,8.901446
152,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.486,42.34724,0.0,3.6409993,46.267,45.081383,1.823,3.566433,0.0,-2.3264794,0.0,-0.5916925,3.9455,9.049487
153,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,45.402,42.55642,0.0,3.6701534,46.32,45.06939,2.091,3.6178288,0.0,-2.374691,0.0,-0.6036913,3.5055,9.202847
154,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,44.481,42.709637,0.0,3.6517549,45.623,45.08387,2.091,3.6331425,0.0,-2.4158146,0.0,-0.61465937,3.5055,9.318535
155,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,43.811,42.738853,0.0,3.5676045,45.516,45.076183,2.01,3.607379,-1.386,-2.4346235,0.0,-0.62127036,3.0665,9.407612
156,ETTm2,Autoformer,dishts,96,336,0.1,2023,avg,False,legacy,43.141,42.839844,0.0,3.543035,44.551,45.11379,1.769,3.601388,-1.386,-2.4328692,0.0,-0.6253303,2.847,9.567301
