timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
86,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,46.324,47.527824,5.026,2.3624237,48.545,50.829033,3.994,2.7851439,-2.751,-3.7222524,0.0,-1.0838426,14.932,14.244982
97,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,48.25,47.85562,6.283,2.1518214,51.172,50.761963,4.503,2.7873201,-2.751,-3.7349455,0.0,-0.992033,14.712,13.697949
98,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,51.266,48.281685,6.618,2.0369475,52.941,50.797646,4.879,2.7206786,-1.397,-3.700638,0.0,-0.88892555,14.492,13.528106
99,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,50.68,48.761196,6.45,2.0710154,52.781,51.00563,4.423,2.6500015,-2.612,-3.5545475,0.0,-0.6113338,14.053,13.5318985
100,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,49.842,48.914547,5.948,2.0794666,51.869,51.023914,4.074,2.55379,-2.58,-3.3895404,0.0,-0.34065953,13.613,13.096056
101,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,50.931,48.269154,5.78,1.8609775,52.646,50.542995,3.887,2.412076,-1.365,-3.206933,0.0,-0.06650025,13.3935,11.999149
102,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,51.098,47.362507,6.031,1.6238766,52.968,49.68055,3.86,2.3241537,-1.279,-2.8749444,0.0,0.06817806,12.954,11.090467
103,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,49.926,46.505753,5.445,1.8790658,51.467,49.07193,3.404,2.4294004,-1.301,-3.020605,0.0,0.24080236,12.5145,10.382496
104,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,52.439,46.36235,5.78,2.3702784,54.818,48.710445,3.967,2.6269784,-2.815,-2.8636496,0.0,0.42100728,12.075,10.125396
105,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,51.182,45.051193,5.11,1.8793213,53.799,48.001045,3.887,2.3527443,-2.815,-2.814777,0.0,0.30500448,11.6355,8.939964
106,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,52.606,44.40837,5.612,1.611959,54.577,47.606163,3.94,2.2631946,-1.599,-2.7075763,0.0,0.22871785,11.1965,8.129449
107,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,53.025,44.368996,6.115,1.6396614,55.032,47.467106,4.289,2.3264344,-1.599,-2.5699315,0.0,0.14872134,10.757,7.8490286
108,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,49.088,44.313877,4.105,1.6465582,50.716,47.28534,2.573,2.3433158,-1.461,-2.513571,0.0,0.012383167,10.757,7.6500435
109,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,50.763,44.26497,4.188,1.5420253,51.145,47.23556,1.796,2.2593663,0.0,-2.505394,0.0,-0.08185768,10.3175,7.528331
110,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,51.35,44.167942,0.0,1.4588944,51.735,47.150238,1.635,2.1891363,0.0,-2.5294638,0.0,-0.13888043,10.3175,7.5398445
111,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,56.627,44.11902,6.869,1.4290621,55.193,47.078327,3.378,2.1602483,2.207,-2.5692375,0.0,-0.20045614,9.878,7.655264
112,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,54.784,44.1382,5.78,1.4457389,55.676,47.096367,3.404,2.1737816,0.0,-2.6289866,0.0,-0.26947218,9.878,7.8908706
113,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,54.868,44.3309,6.199,1.4939111,56.185,47.252243,3.806,2.227141,-1.29,-2.6858063,0.0,-0.31516314,9.878,8.224825
114,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,54.952,44.691513,6.031,1.5723025,56.158,47.50062,3.994,2.3032393,0.0,-2.7265592,0.0,-0.31280762,9.4385,8.552525
115,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,56.962,45.1166,6.785,1.6884319,56.078,47.751637,3.538,2.382705,0.0,-2.732478,0.0,-0.2804549,9.4385,8.818216
116,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,55.036,45.529762,6.366,1.8664021,56.158,47.98936,4.128,2.4740062,0.0,-2.7260568,0.0,-0.24986129,9.4385,9.06656
117,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,57.046,45.836876,7.037,2.0559266,56.372,48.20004,3.806,2.5632026,0.0,-2.7117429,0.0,-0.24954605,9.2185,9.320186
118,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,54.784,45.70983,5.948,2.022447,55.542,48.195545,3.94,2.5310824,0.0,-2.7123663,0.0,-0.2662354,8.999,9.322327
119,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,54.533,45.371742,5.864,1.8451257,55.542,48.083057,3.78,2.4635613,0.0,-2.7345955,0.0,-0.26602727,8.999,9.173348
120,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,54.449,45.16868,6.534,1.7248964,54.255,48.063187,3.914,2.4529707,0.0,-2.7494931,0.0,-0.26724416,8.7795,9.129077
121,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,53.779,45.083366,7.037,1.6711054,54.148,48.07901,4.45,2.462732,0.0,-2.752311,0.0,-0.26168412,8.5595,9.123875
122,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,53.947,45.0639,6.618,1.6585824,54.014,48.07799,4.262,2.4687068,0.0,-2.7498085,0.0,-0.24959692,8.5595,9.118403
123,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,51.015,45.08924,5.445,1.6776627,52.566,48.04814,4.048,2.4708436,0.0,-2.7472248,0.0,-0.24832973,8.3395,9.117929
124,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,49.674,45.122337,5.361,1.7021768,50.582,47.98575,3.619,2.4661922,0.0,-2.7285755,0.0,-0.28677124,8.12,9.098634
125,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,45.486,45.115555,0.0,1.6924876,45.891,47.89249,1.93,2.4550037,0.0,-2.6913357,0.0,-0.37767363,8.12,9.043155
126,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,48.585,45.085728,5.612,1.6422497,48.867,47.807346,3.672,2.434533,0.0,-2.6686344,0.0,-0.46822602,7.9005,8.975125
127,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,48.418,45.05959,5.026,1.5906068,49.296,47.76148,2.975,2.399299,0.0,-2.673636,0.0,-0.50659996,7.6805,8.905579
128,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,41.298,45.035557,0.0,1.5695926,43.184,47.742958,1.876,2.365317,-1.471,-2.7024996,0.0,-0.49864662,7.6805,8.846389
129,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,45.905,45.116108,4.188,1.6157169,46.669,47.76153,2.573,2.3696198,0.0,-2.746323,0.0,-0.46648222,7.4605,8.88394
130,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,45.654,45.30301,4.356,1.7097397,46.079,47.812733,2.654,2.4014294,0.0,-2.765133,0.0,-0.4367942,7.241,8.974014
131,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,45.235,45.4481,5.026,1.786639,45.972,47.84597,3.431,2.4242046,0.0,-2.7407537,0.0,-0.42259043,7.0215,8.969108
132,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.978,45.456676,0.0,1.7921742,45.918,47.836155,2.681,2.4201956,-1.695,-2.702478,0.0,-0.40951046,7.0215,8.872767
133,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,45.067,45.365913,4.356,1.7500224,46.32,47.823418,3.27,2.3963804,0.0,-2.6852207,0.0,-0.36967453,7.0215,8.794345
134,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,44.062,45.26001,4.105,1.723898,45.06,47.85699,2.815,2.3745887,0.0,-2.6697428,0.0,-0.29710633,6.582,8.749323
135,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.643,45.19045,0.0,1.7366536,44.417,47.936813,2.573,2.3822906,0.0,-2.6476052,0.0,-0.20784079,6.582,8.73887
136,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.387,45.19743,4.356,1.7766453,44.015,48.020348,3.431,2.4129045,-1.258,-2.64038,0.0,-0.1296589,6.582,8.7787895
137,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.638,45.267933,0.0,1.812567,44.283,48.079716,2.681,2.4345498,-1.365,-2.6399057,0.0,-0.096472144,6.1425,8.80753
138,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.805,45.342716,4.44,1.8060657,44.176,48.109653,2.841,2.4490306,-2.612,-2.6214614,0.0,-0.1152305,6.1425,8.777271
139,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,44.229,45.383,4.44,1.7533025,45.141,48.098454,3.056,2.47139,0.0,-2.5932257,0.0,-0.16128786,5.923,8.749472
140,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,41.549,45.39674,0.0,1.7041812,43.506,48.038307,2.439,2.4910867,-1.621,-2.565717,0.0,-0.20241402,5.7035,8.78059
141,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.308,45.380524,4.523,1.700058,44.444,47.9543,3.351,2.4994774,0.0,-2.5361495,0.0,-0.22909008,5.7035,8.854066
142,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.47,45.331085,0.0,1.7295918,43.935,47.89115,2.949,2.5130908,-1.237,-2.5022326,0.0,-0.24875502,5.2635,8.939024
143,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.219,45.29362,0.0,1.7783659,43.452,47.84673,2.493,2.5410235,0.0,-2.4657304,0.0,-0.2590973,5.2635,8.999094
144,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,41.633,45.299957,0.0,1.8403102,43.238,47.80994,2.52,2.5678,-1.226,-2.4397943,0.0,-0.26344392,4.8245,8.990751
145,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,40.963,45.29776,0.0,1.8637173,43.586,47.805676,2.466,2.574203,-2.537,-2.4461422,0.0,-0.27000028,4.8245,8.920316
146,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,38.785,45.22294,0.0,1.8092425,40.101,47.83049,2.573,2.5514467,0.0,-2.4834046,0.0,-0.26084793,4.3845,8.831206
147,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,41.465,45.10737,0.0,1.7310718,43.452,47.83568,2.627,2.5068183,-1.589,-2.520554,0.0,-0.21456221,4.3845,8.758954
148,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,41.716,45.012203,0.0,1.7015618,43.72,47.813198,2.681,2.4669902,-1.258,-2.5346673,0.0,-0.15247516,3.9455,8.734577
149,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.889,44.95647,4.105,1.7232263,43.854,47.810654,2.922,2.4535542,0.0,-2.5274124,0.0,-0.114929646,3.9455,8.752251
150,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,40.376,44.958817,0.0,1.7716755,42.085,47.842274,2.332,2.4641447,-2.527,-2.5081677,0.0,-0.11232115,3.5055,8.753305
151,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.638,45.02515,4.356,1.8313602,43.318,47.88885,3.109,2.4869978,0.0,-2.4959464,0.0,-0.12887123,3.286,8.699922
152,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.811,45.09924,4.523,1.8660092,44.632,47.944107,2.975,2.5080478,0.0,-2.5025375,0.0,-0.14201514,3.0665,8.630332
153,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.135,45.128113,0.0,1.8507829,43.908,47.989605,2.681,2.5124202,-1.333,-2.520081,0.0,-0.1347009,3.0665,8.595631
154,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.973,45.130432,0.0,1.8175542,44.953,47.997128,2.305,2.498967,-1.237,-2.5384717,0.0,-0.111425355,2.627,8.621814
155,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.894,45.137547,0.0,1.8030343,44.873,47.9755,2.332,2.479781,0.0,-2.551603,0.0,-0.09521274,2.627,8.696678
156,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.057,45.159416,0.0,1.8028697,44.31,47.951332,2.118,2.4660625,0.0,-2.5561337,0.0,-0.10425204,2.1875,8.756695
157,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,46.156,45.18642,4.523,1.8043325,47.125,47.922215,2.734,2.4585838,0.0,-2.5596497,0.0,-0.13003361,2.1875,8.748587
158,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,44.816,45.216255,0.0,1.8112035,46.079,47.897854,2.439,2.4642978,-1.908,-2.5746825,0.0,-0.15786819,2.1875,8.688264
159,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,40.46,45.25568,0.0,1.8232073,43.586,47.907394,1.421,2.4970887,-2.761,-2.602261,0.0,-0.1750925,2.1875,8.640325
160,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.978,45.295498,0.0,1.8401241,46.374,47.933586,2.091,2.5466204,-2.761,-2.6281748,0.0,-0.16725785,2.1875,8.656519
161,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,42.135,45.295403,0.0,1.8552766,46.454,47.930008,2.439,2.575088,-2.761,-2.6343954,0.0,-0.14515997,2.1875,8.706948
162,ETTm2,Autoformer,none,96,168,0.0,2024,avg,False,none,43.308,45.246635,0.0,1.8469285,46.588,47.890797,2.975,2.5645683,-3.987,-2.6156518,0.0,-0.14265198,2.627,8.7162695
