timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
11,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.30479,,1.33123,,4118.0,,4453.0,,13267.0,,2245.0,,996595.0,
12,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.34075,,1.40786,,4408.0,,4993.0,,14319.0,,2266.0,,1017076.0,
13,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.51674,,1.5722,,5006.0,,5531.0,,15832.0,,2266.0,,1006998.0,
14,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.74583,,1.70326,,5219.0,,6134.0,,17069.0,,2222.0,,1002140.0,
15,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.88708,,1.86636,,6126.0,,6671.0,,19057.0,,2288.0,,1021079.0,
16,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.05923,,2.07647,,6880.0,,7577.0,,21892.0,,2296.0,,1054290.0,
17,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.27971,,2.33593,,6945.0,,5875.0,,19816.0,,2271.0,,848314.0,
18,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.28379,,2.24637,,7008.0,,7474.0,,23752.0,,2279.0,,1057350.0,
19,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.58278,,2.49504,,7229.0,,8488.0,,24955.0,,2272.0,,1000183.0,
20,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,3.36558,,3.2005,,8285.0,,11259.0,,31502.0,,2262.0,,984283.0,
21,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,4.73117,,4.43807,,10447.0,,14166.0,,42782.0,,2211.0,,963978.0,
22,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,5.70943,,5.46361,,11335.0,,11540.0,,45255.0,,2132.0,,828299.0,
23,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,5.74658,,5.35765,,9410.0,,11717.0,,47269.0,,2243.0,,882271.0,
24,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,5.89207,3.044913,5.52437,3.1544225,10053.0,7104.699,17357.0,8012.1045,56761.0,25548.406,2257.0,2109.524,1027466.0,933643.9
25,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,6.51759,3.2393188,6.34528,3.0232677,11997.0,6878.001,21897.0,7458.6797,63036.0,26432.375,2286.0,2062.6956,993431.0,913379.2
26,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,7.16338,3.034868,7.01811,2.7775555,13408.0,6608.19,30625.0,6923.6177,77326.0,23063.969,2288.0,2163.7754,1101807.0,943829.06
27,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,7.52133,3.050937,7.7809,2.8288236,14844.0,6289.956,37200.0,7102.8125,85985.0,23754.12,2275.0,2176.4546,1105078.0,933258.75
28,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,7.38748,2.8485503,7.76939,2.8928428,15192.0,6810.312,38606.0,6821.185,87825.0,25050.293,2299.0,2089.7407,1130397.0,950518.6
29,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,6.44688,2.9027536,6.81176,2.5242152,13365.0,7130.631,32124.0,5654.1006,76210.0,22304.873,2227.0,2098.3481,1118800.0,963519.0
30,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,4.95881,2.6382139,5.15749,2.8005624,10154.0,6709.521,20450.0,6293.8843,53025.0,22272.441,2272.0,2108.5542,1028116.0,969405.9
31,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,3.68612,2.339199,3.55945,2.5872624,7208.0,6481.6914,13392.0,6160.2627,36064.0,21808.854,2208.0,2232.5186,1013191.0,975599.06
32,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,3.18626,2.3077896,3.00518,2.4108212,6368.0,6205.167,10850.0,5199.424,29133.0,21031.594,2214.0,2084.52,969427.0,988171.9
33,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.76894,2.5325198,2.73038,2.1942563,5588.0,5839.137,9468.0,5628.928,25938.0,20674.275,2201.0,2102.4172,949978.0,982653.9
34,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.48706,2.4268277,2.47768,2.274088,5223.0,5895.4907,8640.0,5427.659,23805.0,21552.613,2180.0,2143.691,960779.0,976448.25
35,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.40802,2.0811615,2.36314,2.2871945,4721.0,6028.6484,7214.0,5535.1055,20693.0,19264.865,2144.0,2087.0664,875658.0,976247.5
36,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,2.07483,2.37738,2.03139,2.2229052,4553.0,5724.3867,6218.0,5224.66,19074.0,18561.816,2127.0,2066.6338,938963.0,936552.2
37,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.77898,2.0786278,1.80376,2.2988942,4145.0,5164.866,5505.0,4917.1616,16664.0,17237.44,2086.0,2013.536,923848.0,926996.94
38,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.61487,2.3528488,1.58696,2.1365952,3856.0,5400.704,5269.0,5137.0684,14869.0,17261.863,2112.0,2064.746,936950.0,922270.5
39,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.5385,1.716675,1.53801,2.0708585,3723.0,5282.294,5336.0,4625.001,14552.0,15678.871,2088.0,2079.3384,946160.0,904014.2
40,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.52612,1.7413845,1.44974,2.0314035,3658.0,5548.784,4815.0,4603.724,13291.0,15977.254,2018.0,1939.1619,916783.0,868220.6
41,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.28847,1.6566005,1.27729,2.180749,3444.0,4976.719,4133.0,4140.6216,11619.0,16500.318,1933.0,1882.4182,909661.0,843060.0
42,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.18344,1.8182449,1.22051,2.01115,3359.0,4826.7783,3764.0,4740.9336,11066.0,14000.66,1977.0,1922.8002,906668.0,846542.9
43,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.24919,1.8166095,1.23235,1.9764313,3385.0,5073.641,3429.0,4474.5854,10646.0,13942.631,1896.0,1866.6162,863879.0,823265.4
44,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,1.14131,1.6988454,1.223,1.8281326,3220.0,4661.933,2987.0,4215.5283,9608.0,13900.073,1802.0,1878.7764,785606.0,795518.94
45,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,0.9878,2.0056365,1.0473,1.6497183,2847.0,4221.4,2552.0,4293.373,8693.0,15079.004,1798.0,1801.8124,830040.0,768299.4
46,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,0.895565,1.4526885,0.978113,1.7389449,2375.0,4098.487,2245.0,4264.422,7573.0,14673.949,1753.0,1812.3022,774246.0,769065.8
47,ILI,NBEATS,dishts,24,24,0.0,2023,avg,False,none,0.892204,1.6495844,0.947548,1.9455433,2312.0,4112.427,2162.0,4301.6177,7373.0,13068.068,1773.0,1764.1128,778114.0,740826.3
