timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
68,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,46.324,44.747173,5.026,2.9695015,48.545,48.50688,3.994,3.5684185,-2.751,-2.3725607,0.0,-0.36520427,14.932,9.467295
97,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,48.25,44.371933,6.283,2.6660206,51.172,48.021664,4.503,3.3502429,-2.751,-2.5661805,0.0,-0.38319945,14.712,8.876655
98,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,51.266,44.802567,6.618,2.8981922,52.941,48.82648,4.879,3.5463822,-1.397,-2.4552743,0.0,-0.41403133,14.492,9.187134
99,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,50.68,45.420452,6.45,3.1699839,52.781,49.46014,4.423,3.6899612,-2.612,-2.4255714,0.0,-0.4329479,14.053,9.697138
100,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.842,45.686787,5.948,3.066789,51.869,49.585392,4.074,3.6343474,-2.58,-2.5412028,0.0,-0.42790264,13.613,9.962004
101,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,50.931,45.838562,5.78,2.8915741,52.646,49.599293,3.887,3.5543456,-1.365,-2.4710233,0.0,-0.39075062,13.3935,9.966867
102,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,51.098,46.000694,6.031,3.108287,52.968,49.74961,3.86,3.6574621,-1.279,-2.3285909,0.0,-0.37811327,12.954,10.439479
103,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.926,46.167885,5.445,3.2222168,51.467,49.3267,3.404,3.7062771,-1.301,-2.5469391,0.0,-0.4477357,12.5145,11.023475
104,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,52.439,46.26218,5.78,3.6645217,54.818,48.945366,3.967,3.761731,-2.815,-2.7201827,0.0,-0.48619446,12.075,11.82443
105,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,51.182,46.894577,5.11,4.0668736,53.799,49.514706,3.887,3.977623,-2.815,-2.7184918,0.0,-0.49084613,11.6355,12.747171
106,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,52.606,47.535725,5.612,4.2572017,54.577,50.11969,3.94,4.1041436,-1.599,-2.5699668,0.0,-0.45314437,11.1965,13.194561
107,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,53.025,47.490868,6.115,4.2818995,55.032,49.827393,4.289,4.132451,-1.599,-2.501862,0.0,-0.47039968,10.757,13.0337
108,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.088,47.19534,4.105,4.274288,50.716,49.165657,2.573,4.1115513,-1.461,-2.4398203,0.0,-0.4870504,10.757,12.849035
109,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,50.763,47.198105,4.188,4.6015277,51.145,49.131004,1.796,4.243197,0.0,-2.2970426,0.0,-0.48224512,10.3175,13.17072
110,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,51.35,47.256145,0.0,5.0207515,51.735,49.793083,1.635,4.3780594,0.0,-2.181136,0.0,-0.4552913,10.3175,13.459965
111,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,56.627,47.260666,6.869,5.1540914,55.193,50.327457,3.378,4.388519,2.207,-2.1603854,0.0,-0.45385697,9.878,13.385633
112,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,54.784,47.255817,5.78,5.0773892,55.676,50.751087,3.404,4.400965,0.0,-2.2577448,0.0,-0.47684252,9.878,13.336344
113,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,54.868,47.7842,6.199,5.061667,56.185,51.352283,3.806,4.475455,-1.29,-2.3595214,0.0,-0.48891738,9.878,13.660842
114,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,54.952,48.75424,6.031,5.251641,56.158,52.17675,3.994,4.6000233,0.0,-2.4172783,0.0,-0.4634394,9.4385,14.062908
115,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,56.962,49.608917,6.785,5.3884335,56.078,53.11574,3.538,4.6456413,0.0,-2.4572482,0.0,-0.4475835,9.4385,14.18054
116,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,55.036,50.178474,6.366,5.450322,56.158,53.827065,4.128,4.6329126,0.0,-2.4031744,0.0,-0.4407279,9.4385,14.153431
117,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,57.046,50.519787,7.037,5.5249786,56.372,54.08397,3.806,4.592349,0.0,-2.2567797,0.0,-0.43713287,9.2185,14.218792
118,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,54.784,50.83308,5.948,5.6451654,55.542,54.066406,3.94,4.516655,0.0,-2.090029,0.0,-0.42530873,8.999,14.412655
119,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,54.533,50.98281,5.864,5.622239,55.542,53.943245,3.78,4.369955,0.0,-1.9706372,0.0,-0.41858682,8.999,14.4313965
120,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,54.449,51.39397,6.534,5.7516155,54.255,54.021866,3.914,4.4141903,0.0,-1.9678867,0.0,-0.41165054,8.7795,14.668231
121,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,53.779,52.008633,7.037,6.095686,54.148,54.176586,4.45,4.633523,0.0,-2.0331519,0.0,-0.4093588,8.5595,15.139345
122,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,53.947,51.94256,6.618,6.1958237,54.014,53.91046,4.262,4.7378206,0.0,-2.0490527,0.0,-0.43276796,8.5595,15.163107
123,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,51.015,51.673027,5.445,6.172741,52.566,53.456444,4.048,4.7400684,0.0,-2.0949836,0.0,-0.44564274,8.3395,15.234663
124,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,49.674,51.61042,5.361,6.2270193,50.582,53.137947,3.619,4.751328,0.0,-2.1974533,0.0,-0.43622845,8.12,15.616396
125,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.486,51.65498,0.0,6.367646,45.891,52.993126,1.93,4.8171053,0.0,-2.2565305,0.0,-0.42139903,8.12,16.039387
126,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,48.585,51.368393,5.612,6.3875394,48.867,52.901154,3.672,4.88791,0.0,-2.1778598,0.0,-0.42176574,7.9005,15.912598
127,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,48.418,50.143093,5.026,5.9258013,49.296,52.058414,2.975,4.7164755,0.0,-2.136833,0.0,-0.4492928,7.6805,14.912727
128,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,41.298,49.001648,0.0,5.4571486,43.184,51.329956,1.876,4.5171475,-1.471,-2.138561,0.0,-0.4882003,7.6805,14.10051
129,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.905,48.936073,4.188,5.431284,46.669,51.665688,2.573,4.5325966,0.0,-2.1659951,0.0,-0.49040726,7.4605,14.122625
130,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.654,49.232433,4.356,5.5728865,46.079,52.633938,2.654,4.6443806,0.0,-2.2329426,0.0,-0.46512637,7.241,14.457016
131,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.235,49.214127,5.026,5.5539565,45.972,53.238167,3.431,4.6909904,0.0,-2.3422427,0.0,-0.46510276,7.0215,14.605957
132,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,43.978,49.352306,0.0,5.450762,45.918,53.705246,2.681,4.66962,-1.695,-2.4031339,0.0,-0.45305634,7.0215,14.831137
133,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,45.067,49.466923,4.356,5.3580246,46.32,54.16482,3.27,4.661608,0.0,-2.3893893,0.0,-0.42171144,7.0215,14.957842
134,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,44.062,49.452763,4.105,5.1365695,45.06,54.319843,2.815,4.547246,0.0,-2.3699915,0.0,-0.39459836,6.582,14.837664
135,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,43.643,49.301006,0.0,4.8405957,44.417,54.433105,2.573,4.3781657,0.0,-2.3202755,0.0,-0.38892508,6.582,14.605955
136,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,42.387,49.162106,4.356,4.73992,44.015,54.462296,3.431,4.312692,-1.258,-2.248146,0.0,-0.39945817,6.582,14.5460205
137,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,42.638,49.02774,0.0,4.706267,44.283,54.121338,2.681,4.288797,-1.365,-2.1836677,0.0,-0.3979063,6.1425,14.460863
138,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,42.805,48.974895,4.44,4.623248,44.176,53.37809,2.841,4.229042,-2.612,-2.1789074,0.0,-0.39047986,6.1425,14.337248
139,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,44.229,49.02598,4.44,4.6817493,45.141,52.612225,3.056,4.2093244,0.0,-2.2414412,0.0,-0.38477403,5.923,14.456898
140,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,41.549,48.900993,0.0,4.670333,43.506,51.934883,2.439,4.156581,-1.621,-2.2776453,0.0,-0.4049918,5.7035,14.568682
141,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,43.308,48.577137,4.523,4.591442,44.444,51.323338,3.351,4.101621,0.0,-2.2946136,0.0,-0.4375205,5.7035,14.581013
142,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,42.47,48.635433,0.0,4.7404404,43.935,51.433784,2.949,4.2214546,-1.237,-2.3060317,0.0,-0.44081503,5.2635,14.858117
143,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,42.219,48.88222,0.0,4.9046474,43.452,52.09694,2.493,4.3901916,0.0,-2.256664,0.0,-0.4346882,5.2635,15.042454
144,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,41.633,48.56045,0.0,4.7158146,43.238,52.100216,2.52,4.3472033,-1.226,-2.240483,0.0,-0.46139148,4.8245,14.510794
145,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,40.963,48.24134,0.0,4.4952407,43.586,51.9019,2.466,4.2216997,-2.537,-2.186348,0.0,-0.4867989,4.8245,13.759679
146,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,38.785,48.279686,0.0,4.462668,40.101,51.897114,2.573,4.134332,0.0,-2.03308,0.0,-0.49497646,4.3845,13.28016
147,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,41.465,48.39625,0.0,4.4664993,43.452,51.927673,2.627,4.093913,-1.589,-1.8621209,0.0,-0.49498856,4.3845,12.910307
148,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,41.716,48.446327,0.0,4.482666,43.72,51.95225,2.681,4.086021,-1.258,-1.7446115,0.0,-0.4896503,3.9455,12.40688
149,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,42.889,48.52266,4.105,4.6151648,43.854,52.182175,2.922,4.1702924,0.0,-1.6648178,0.0,-0.4515476,3.9455,11.909314
150,ETTm2,Autoformer,dishts,96,96,1.0,2024,avg,False,paper-phi-only,40.376,48.726173,0.0,4.715289,42.085,52.48515,2.332,4.1853,-2.527,-1.7470433,0.0,-0.40546548,3.5055,11.758691
